,Title,Year,Authors,Journal,Journal Acronym,Rank
98,MLModelCI: An Automatic Cloud Platform for Efficient MLaaS.,2020,"Huaizheng Zhang, Yuanming Li, Yizheng Huang, Yonggang Wen, Jianxiong Yin, Kyle Guan",CoRR abs/2006.05096 ,CORR,Unranked
99,Hysia: Serving DNN-Based Video-to-Retail Applications in Cloud.,2020,"Huaizheng Zhang, Yuanming Li, Qiming Ai, Yong Luo, Yonggang Wen, Yichao Jin, Duong Nguyen Binh Ta",CoRR abs/2006.05117 ,CORR,Unranked
100,Distributed Energy Trading and Scheduling among Microgrids via Multiagent Reinforcement Learning.,2020,"Guanyu Gao, Yonggang Wen, Xiaohu Wu, Ran Wang",CoRR abs/2007.04517 ,CORR,Unranked
101,Performance Optimization for Federated Person Re-identification via Benchmark Analysis.,2020,"Weiming Zhuang, Yonggang Wen, Xuesen Zhang, Xin Gan, Daiying Yin, Dongzhan Zhou, Shuai Zhang, Shuai Yi",CoRR abs/2008.11560 ,CORR,Unranked
102,No more 996: Understanding Deep Learning Inference Serving with an Automatic Benchmarking System.,2020,"Huaizheng Zhang, Yizheng Huang, Yonggang Wen, Jianxiong Yin, Kyle Guan",CoRR abs/2011.02327 ,CORR,Unranked
103,Privacy-preserving Collaborative Learning with Automatic Transformation Search.,2020,"Wei Gao, Shangwei Guo, Tianwei Zhang, Han Qiu, Yonggang Wen, Yang Liu",CoRR abs/2011.12505 ,CORR,Unranked
104,Learning Relation Prototype from Unlabeled Texts for Long-tail Relation Extraction.,2020,"Yixin Cao, Jun Kuang, Ming Gao, Aoying Zhou, Yonggang Wen, Tat-Seng Chua",CoRR abs/2011.13574 ,CORR,Unranked
105,Deep Reinforcement Learning for Tropical Air Free-Cooled Data Center Control.,2020,"Duc Van Le, Rongrong Wang, Yingbo Liu, Rui Tan, Yew-Wah Wong, Yonggang Wen",CoRR abs/2012.06834 ,CORR,Unranked
106,A Survey on Consensus Mechanisms and Mining Strategy Management in Blockchain Networks.,2019,"Wenbo Wang, Dinh Thai Hoang, Peizhao Hu, Zehui Xiong, Dusit Niyato, Ping Wang, Yonggang Wen, Dong In Kim",IEEE Access 7: 22328-22370 ,ACCESS,Unranked
107,Virtual Storage-Based DSM With Error-Driven Prediction Modulation for Microgrids.,2019,"Xuecong Lee, Mengxuan Yan, Fangyuan Xu, Yue Wang, Yiliang Fan, Zekai Lee, Yonggang Wen, Mohammad Shahidehpour, Loi Lei Lai",IEEE Access 7: 71109-71118 ,ACCESS,Unranked
108,Thermal Comfort Modeling for Smart Buildings: A Fine-Grained Deep Learning Approach.,2019,"Wei Zhang, Weizheng Hu, Yonggang Wen",IEEE Internet Things J. 6: 2540-2549 ,IOTJ,Unranked
109,Special Issue on Artificial Intelligence and Machine Learning for Networking and Communications.,2019,"Prosper Chemouil, Pan Hui, Wolfgang Kellerer, Yong Li, Rolf Stadler, Dacheng Tao, Yonggang Wen, Ying Zhang",IEEE J. Sel. Areas Commun. 37: 1185-1191 ,JSAC,Unranked
110,Transferring Knowledge Fragments for Learning Distance Metric from a Heterogeneous Domain.,2019,"Yong Luo, Yonggang Wen, Tongliang Liu, Dacheng Tao",IEEE Trans. Pattern Anal. Mach. Intell. 41: 1013-1026 ,PAMI,Unranked
111,Dynamic Priority-Based Resource Provisioning for Video Transcoding With Heterogeneous QoS.,2019,"Guanyu Gao, Yonggang Wen, Cédric Westphal",IEEE Trans. Circuits Syst. Video Technol. 29: 1515-1529 ,TCSV,Unranked
