,Title,Year,Authors,Journal,Journal Acronym,Rank
40,Multi-Pointer Co-Attention Networks for Recommendation.,2018,"Yi Tay, Anh Tuan Luu, Siu Cheung Hui",KDD 2018: 2309-2318,KDD,A*
41,Recurrently Controlled Recurrent Networks.,2018,"Yi Tay, Anh Tuan Luu, Siu Cheung Hui",NeurIPS 2018: 4736-4748,NIPS,Unranked
42,Densely Connected Attention Propagation for Reading Comprehension.,2018,"Yi Tay, Anh Tuan Luu, Siu Cheung Hui, Jian Su",NeurIPS 2018: 4911-4922,NIPS,Unranked
43,Hyperbolic Representation Learning for Fast and Efficient Neural Question Answering.,2018,"Yi Tay, Luu Anh Tuan, Siu Cheung Hui",WSDM 2018: 583-591,WSDM,A
44,Latent Relational Metric Learning via Memory-based Attention for Collaborative Ranking.,2018,"Yi Tay, Luu Anh Tuan, Siu Cheung Hui",WWW 2018: 729-739,WWW,A*
45,A Compare-Propagate Architecture with Alignment Factorization for Natural Language Inference.,2018,"Yi Tay, Luu Anh Tuan, Siu Cheung Hui",CoRR abs/1801.00102 ,CORR,Unranked
46,Multi-Pointer Co-Attention Networks for Recommendation.,2018,"Yi Tay, Luu Anh Tuan, Siu Cheung Hui",CoRR abs/1801.09251 ,CORR,Unranked
47,Multi-range Reasoning for Machine Comprehension.,2018,"Yi Tay, Luu Anh Tuan, Siu Cheung Hui",CoRR abs/1803.09074 ,CORR,Unranked
48,Reasoning with Sarcasm by Reading In-between.,2018,"Yi Tay, Luu Anh Tuan, Siu Cheung Hui, Jian Su",CoRR abs/1805.02856 ,CORR,Unranked
49,CoupleNet: Paying Attention to Couples with Coupled Attention for Relationship Recommendation.,2018,"Yi Tay, Anh Tuan Luu, Siu Cheung Hui",CoRR abs/1805.11535 ,CORR,Unranked
50,Multi-Cast Attention Networks for Retrieval-based Question Answering and Response Prediction.,2018,"Yi Tay, Luu Anh Tuan, Siu Cheung Hui",CoRR abs/1806.00778 ,CORR,Unranked
51,Co-Stack Residual Affinity Networks with Multi-level Attention Refinement for Matching Text Sequences.,2018,"Yi Tay, Luu Anh Tuan, Siu Cheung Hui",CoRR abs/1810.02938 ,CORR,Unranked
52,Densely Connected Attention Propagation for Reading Comprehension.,2018,"Yi Tay, Luu Anh Tuan, Siu Cheung Hui, Jian Su",CoRR abs/1811.04210 ,CORR,Unranked
53,Recurrently Controlled Recurrent Networks.,2018,"Yi Tay, Luu Anh Tuan, Siu Cheung Hui",CoRR abs/1811.09786 ,CORR,Unranked
54,Submodular Memetic Approximation for Multiobjective Parallel Test Paper Generation.,2017,"Minh Luan Nguyen, Siu Cheung Hui, Alvis Cheuk M. Fong",IEEE Trans. Cybern. 47: 1562-1575 ,TCYB,Unranked
55,Non-Parametric Estimation of Multiple Embeddings for Link Prediction on Dynamic Knowledge Graphs.,2017,"Yi Tay, Anh Tuan Luu, Siu Cheung Hui",AAAI 2017: 1243-1249,AAAI,A*
56,Dyadic Memory Networks for Aspect-based Sentiment Analysis.,2017,"Yi Tay, Luu Anh Tuan, Siu Cheung Hui",CIKM 2017: 107-116,CIKM,A
57,Multi-Task Neural Network for Non-discrete Attribute Prediction in Knowledge Graphs.,2017,"Yi Tay, Luu Anh Tuan, Minh C. Phan, Siu Cheung Hui",CIKM 2017: 1029-1038,CIKM,A
58,Differentially Private Regression for Discrete-Time Survival Analysis.,2017,"Thông T. Nguyên, Siu Cheung Hui",CIKM 2017: 1199-1208,CIKM,A
59,A Syntactic Parse-Key Tree-Based Approach for English Grammar Question Retrieval.,2017,"Lanting Fang, Anh Tuan Luu, Lenan Wu, Siu Cheung Hui",NLDB 2017: 353-365,NLDB,C
60,Learning to Rank Question Answer Pairs with Holographic Dual LSTM Architecture.,2017,"Yi Tay, Minh C. Phan, Anh Tuan Luu, Siu Cheung Hui",SIGIR 2017: 695-704,SIGIR,A*
61,Privacy-Preserving Mechanisms for Parametric Survival Analysis with Weibull Distribution.,2017,"Thông T. Nguyên, Siu Cheung Hui",TrustCom/BigDataSE/ICESS 2017: 456-463,TRUSTCOM,Unranked
62,Random Semantic Tensor Ensemble for Scalable Knowledge Graph Link Prediction.,2017,"Yi Tay, Anh Tuan Luu, Siu Cheung Hui, Falk Brauer",WSDM 2017: 751-760,WSDM,A
63,Translational Recommender Networks.,2017,"Yi Tay, Anh Tuan Luu, Siu Cheung Hui",CoRR abs/1707.05176 ,CORR,Unranked
64,Learning to Rank Question Answer Pairs with Holographic Dual LSTM Architecture.,2017,"Yi Tay, Cong-Minh Phan, Anh Tuan Luu, Siu Cheung Hui",CoRR abs/1707.06372 ,CORR,Unranked
65,Enabling Efficient Question Answer Retrieval via Hyperbolic Neural Networks.,2017,"Yi Tay, Anh Tuan Luu, Siu Cheung Hui",CoRR abs/1707.07847 ,CORR,Unranked
66,Privacy-Preserving Mechanisms for Parametric Survival Analysis with Weibull Distribution.,2017,"Thông T. Nguyên, Siu Cheung Hui",CoRR abs/1708.04517 ,CORR,Unranked
67,Multi-task Neural Network for Non-discrete Attribute Prediction in Knowledge Graphs.,2017,"Yi Tay, Anh Tuan Luu, Minh C. Phan, Siu Cheung Hui",CoRR abs/1708.04828 ,CORR,Unranked
68,Differentially Private Regression for Discrete-Time Survival Analysis.,2017,"Thông T. Nguyên, Siu Cheung Hui",CoRR abs/1708.07436 ,CORR,Unranked
69,SkipFlow: Incorporating Neural Coherence Features for End-to-End Automatic Text Scoring.,2017,"Yi Tay, Minh C. Phan, Luu Anh Tuan, Siu Cheung Hui",CoRR abs/1711.04981 ,CORR,Unranked
70,Cross Temporal Recurrent Networks for Ranking Question Answer Pairs.,2017,"Yi Tay, Luu Anh Tuan, Siu Cheung Hui",CoRR abs/1711.07656 ,CORR,Unranked
71,Learning to Attend via Word-Aspect Associative Fusion for Aspect-based Sentiment Analysis.,2017,"Yi Tay, Anh Tuan Luu, Siu Cheung Hui",CoRR abs/1712.05403 ,CORR,Unranked
72,Utilizing Temporal Information for Taxonomy Construction.,2016,"Anh Tuan Luu, Siu Cheung Hui, See-Kiong Ng",Trans. Assoc. Comput. Linguistics 4: 551-564 ,TACL,Unranked
73,Learning Term Embeddings for Taxonomic Relation Identification Using Dynamic Weighting Neural Network.,2016,"Anh Tuan Luu, Yi Tay, Siu Cheung Hui, See-Kiong Ng",EMNLP 2016: 403-413,EMNLP,A*
74,Collecting and Analyzing Data from Smart Device Users with Local Differential Privacy.,2016,"Thông T. Nguyên, Xiaokui Xiao, Yin Yang, Siu Cheung Hui, Hyejin Shin, Junbum Shin",CoRR abs/1606.05053 ,CORR,Unranked
75,A lattice-based approach for chemical structural retrieval.,2015,"Peng Tang, Siu Cheung Hui, Alvis Cheuk M. Fong",Eng. Appl. Artif. Intell. 39: 215-222 ,EAAI,Unranked
76,Collective Biobjective Optimization Algorithm for Parallel Test Paper Generation.,2015,"Minh Luan Nguyen, Siu Cheung Hui, Alvis Cheuk Ming Fong",IJCAI 2015: 418-424,IJCAI,A*
77,Connected Bond Recognition for Handwritten Chemical Skeletal Structural Formulas.,2014,"Peng Tang, Siu Cheung Hui, Chi-Wing Fu",ICFHR 2014: 122-127,ICFHR,B
78,Chemical Symbol Feature Set for Handwritten Chemical Symbol Recognition.,2014,"Peng Tang, Siu Cheung Hui, Chi-Wing Fu",S+SSPR 2014: 312-322,SSPR,B
79,Supervised term weighting centroid-based classifiers for text categorization.,2013,"Tam T. Nguyen, Kuiyu Chang, Siu Cheung Hui",Knowl. Inf. Syst. 35: 61-85 ,KAIS,Unranked
80,Large-Scale Multiobjective Static Test Generation for Web-Based Testing with Integer Programming.,2013,"Minh Luan Nguyen, Siu Cheung Hui, Alvis Cheuk M. Fong",IEEE Trans. Learn. Technol. 6: 46-59 ,TLT,Unranked
81,Online chemical symbol recognition for handwritten chemical expression recognition.,2013,"Peng Tang, Siu Cheung Hui, Chi-Wing Fu",ICIS 2013: 535-540,ACISICIS,Unranked
82,A Progressive Structural Analysis Approach for Handwritten Chemical Formula Recognition.,2013,"Peng Tang, Siu Cheung Hui, Chi-Wing Fu",ICDAR 2013: 359-363,ICDAR,A
83,Probabilistic Equivalence Verification Approach for Automatic Mathematical Solution Assessment.,2013,"Minh Luan Nguyen, Siu Cheung Hui, Alvis Cheuk M. Fong",IJCAI 2013: 2028-2034,IJCAI,A*
84,A lattice-based approach for mathematical search using Formal Concept Analysis.,2012,"Tam T. Nguyen, Siu Cheung Hui, Kuiyu Chang",Expert Syst. Appl. 39: 5820-5828 ,ESWA,Unranked
85,Divide-and-conquer memetic algorithm for online multi-objective test paper generation.,2012,"Minh Luan Nguyen, Siu Cheung Hui, Alvis Cheuk M. Fong",Memetic Comput. 4: 33-47 ,MEMETIC,Unranked
86,Generation of Personalized Ontology Based on Consumer Emotion and Behavior Analysis.,2012,"Alvis Cheuk M. Fong, Baoyao Zhou, Siu Cheung Hui, Jie Tang, Guan Y. Hong",IEEE Trans. Affect. Comput. 3: 152-164 ,TAFFCO,Unranked
87,A math-aware search engine for math question answering system.,2012,"Tam T. Nguyen, Kuiyu Chang, Siu Cheung Hui",CIKM 2012: 724-733,CIKM,A
88,Two-View Online Learning.,2012,"Tam T. Nguyen, Kuiyu Chang, Siu Cheung Hui",PAKDD  2012: 74-85,PAKDD,B
89,Adaptive Two-View Online Learning for Math Topic Classification.,2012,"Tam T. Nguyen, Kuiyu Chang, Siu Cheung Hui",ECML/PKDD  2012: 794-809,PKDD,Unranked
90,Web-Based Mathematics Testing with Automatic Assessment.,2012,"Minh Luan Nguyen, Siu Cheung Hui, Alvis Cheuk M. Fong",PRICAI 2012: 347-358,PRICAI,B
91,Content-Based Collaborative Filtering for Question Difficulty Calibration.,2012,"Minh Luan Nguyen, Siu Cheung Hui, Alvis Cheuk M. Fong",PRICAI 2012: 359-371,PRICAI,B
92,Functional Feature Extraction and Chemical Retrieval.,2012,"Peng Tang, Siu Cheung Hui, Gao Cong",SSDBM 2012: 507-525,SSDBM,B
93,Web content recommender system based on consumer behavior modeling.,2011,"Alvis Cheuk M. Fong, Baoyao Zhou, Siu Cheung Hui, Guan Y. Hong, TheAnh Do",IEEE Trans. Consumer Electron. 57: 962-969 ,TCE,Unranked
94,Online structural analysis for handwritten chemical expression recognition.,2011,"Peng Tang, Siu Cheung Hui, Chi-Wing Fu",ICICS 2011: 1-5,IEEEICICS,Unranked
