,Title,Year,Authors,Journal,Journal Acronym,Rank
192,Sketch based image deformation and editing with guaranteed feature correspondence.,2011,"Yaqiong Liu, Hock Soon Seah, Ying He, Juncong Lin, Jiazhi Xia",VRCAI 2011: 141-148,VRCAI,Unranked
193,Mining social images with distance metric learning for automated image tagging.,2011,"Pengcheng Wu, Steven C. H. Hoi, Peilin Zhao, Ying He",WSDM 2011: 197-206,WSDM,A
194,GeoQuorum: Load Balancing and Energy Efficient Data Access in Wireless Sensor Networks.,2011,"Jun Luo, Ying He",CoRR abs/1101.0892 ,CORR,Unranked
195,K-set tilable surfaces.,2010,"Chi-Wing Fu, Chi-Fu Lai, Ying He, Daniel Cohen-Or",ACM Trans. Graph. 29: 44:1-44:6 ,TOG,Unranked
196,Metric-Driven RoSy Field Design and Remeshing.,2010,"Yu-Kun Lai, Miao Jin, Xuexiang Xie, Ying He, Jonathan Palacios, Eugene Zhang, Shi-Min Hu, Xianfeng Gu",IEEE Trans. Vis. Comput. Graph. 16: 95-108 ,TVCG,Unranked
197,Real-time computation of photic extremum lines (PELs).,2010,"Long Zhang, Ying He, Hock Soon Seah",Vis. Comput. 26: 399-407 ,VC,Unranked
198,LayerPaint: a multi-layer interactive 3D painting interface.,2010,"Chi-Wing Fu, Jiazhi Xia, Ying He",CHI 2010: 811-820,CHI,A*
199,"A System for Capturing, Rendering and Multiplexing Images on Multi-view Autostereoscopic Display.",2010,"Hock Soon Tan, Jiazhi Xia, Ying He, Y. Q. Q. Guan",CW 2010: 325-330,CW,C
200,Re-texturing by Intrinsic Video.,2010,"Xing Yan, Jianbing Shen, Ying He, Xiaoyang Mao",DICTA 2010: 486-491,DICTA,Australasian C
201,Parameterization of Star-Shaped Volumes Using Green's Functions.,2010,"Jiazhi Xia, Ying He, Shuchu Han, Chi-Wing Fu, Feng Luo, Xianfeng Gu",GMP 2010: 219-235,GMP,C
202,Modeling 3D facial expressions using geometry videos.,2010,"Jiazhi Xia, Ying He, Dao Thi Phuong Quynh, Xiaoming Chen, Steven C. H. Hoi",ACM Multimedia 2010: 591-600,MM,Unranked
203,Hexahedral shell mesh construction via volumetric polycube map.,2010,"Shuchu Han, Jiazhi Xia, Ying He",Symposium on Solid and Physical Modeling 2010: 127-136,SMA,Unranked
204,Direct-Product Volumetric Parameterization of Handlebodies via Harmonic Fields.,2010,"Jiazhi Xia, Ying He, Xiaotian Yin, Shuchu Han, Xianfeng Gu",Shape Modeling International 2010: 3-12,SMI,Unranked
205,Geometry-aware domain decomposition for T-spline-based manifold modeling.,2009,"Hongyu Wang, Ying He, Xin Li, Xianfeng Gu, Hong Qin",Comput. Graph. 33: 359-368 ,CG,Unranked
206,A divide-and-conquer approach for automatic polycube map construction.,2009,"Ying He, Hongyu Wang, Chi-Wing Fu, Hong Qin",Comput. Graph. 33: 369-380 ,CG,Unranked
207,Harmonic 1-form based skeleton extraction from examples.,2009,"Ying He, Xian Xiao, Hock Soon Seah",Graph. Model. 71: 49-62 ,CVGIP,Unranked
208,Meshless Harmonic Volumetric Mapping Using Fundamental Solution Methods.,2009,"Xin Li, Xiaohu Guo, Hongyu Wang, Ying He, Xianfeng Gu, Hong Qin",IEEE Trans Autom. Sci. Eng. 6: 409-422 ,TASE,National
209,Streaming 3D meshes using spectral geometry images.,2009,"Ying He, Boon-Seng Chew, Dayong Wang, Steven Chu-Hong Hoi, Lap-Pui Chau",ACM Multimedia 2009: 431-440,MM,Unranked
210,Laplacian lines for real-time shape illustration.,2009,"Long Zhang, Ying He, Xuexiang Xie, Wei Chen",SI3D 2009: 129-136,SI3D,Unranked
211,C∞ smooth freeform surfaces over hyperbolic domains.,2009,"Wei Zeng, Ying He, Jiazhi Xia, Xianfeng Gu, Hong Qin",Symposium on Solid and Physical Modeling 2009: 367-372,SMA,Unranked
212,Manifold splines with a single extraordinary point.,2008,"Xianfeng Gu, Ying He, Miao Jin, Feng Luo, Hong Qin, Shing-Tung Yau",Comput. Aided Des. 40: 676-690 ,CAD,Unranked
213,Polycube splines.,2008,"Hongyu Wang, Ying He, Xin Li, Xianfeng Gu, Hong Qin",Comput. Aided Des. 40: 721-733 ,CAD,Unranked
214,User-controllable polycube map for manifold spline construction.,2008,"Hongyu Wang, Miao Jin, Ying He, Xianfeng Gu, Hong Qin",Symposium on Solid and Physical Modeling 2008: 397-404,SMA,Unranked
215,Example based skeletonization using harmonic one-forms.,2008,"Ying He, Xian Xiao, Hock Soon Seah",Shape Modeling International 2008: 53-61,SMI,Unranked
216,Geometric accuracy analysis for discrete surface approximation.,2007,"Junfei Dai, Wei Luo, Miao Jin, Wei Zeng, Ying He, Shing-Tung Yau, Xianfeng Gu",Comput. Aided Geom. Des. 24: 323-338 ,CAGD,Unranked
217,An Effective Illustrative Visualization Framework Based on Photic Extremum Lines (PELs).,2007,"Xuexiang Xie, Ying He, Feng Tian, Hock Soon Seah, Xianfeng Gu, Hong Qin",IEEE Trans. Vis. Comput. Graph. 13: 1328-1335 ,TVCG,Unranked
218,Manifold splines with single extraordinary point.,2007,"Xianfeng Gu, Ying He, Miao Jin, Feng Luo, Hong Qin, Shing-Tung Yau",Symposium on Solid and Physical Modeling 2007: 61-72,SMA,Unranked
219,Harmonic volumetric mapping for solid modeling applications.,2007,"Xin Li, Xiaohu Guo, Hongyu Wang, Ying He, Xianfeng Gu, Hong Qin",Symposium on Solid and Physical Modeling 2007: 109-120,SMA,Unranked
220,Polycube splines.,2007,"Hongyu Wang, Ying He, Xin Li, Xianfeng Gu, Hong Qin",Symposium on Solid and Physical Modeling 2007: 241-251,SMA,Unranked
221,Manifold splines.,2006,"Xianfeng Gu, Ying He, Hong Qin",Graph. Model. 68: 237-254 ,CVGIP,Unranked
222,Automatic Shape Control of Triangular B-Splines of Arbitrary Topology.,2006,"Ying He, Xianfeng Gu, Hong Qin",J. Comput. Sci. Technol. 21: 232-237 ,JCST,Unranked
223,Spline Thin-Shell Simulation of Manifold Surfaces.,2006,"Kexiang Wang, Ying He, Xiaohu Guo, Hong Qin",Computer Graphics International 2006: 570-577,CGI,C
224,Manifold T-Spline.,2006,"Ying He, Kexiang Wang, Hongyu Wang, Xianfeng Gu, Hong Qin",GMP 2006: 409-422,GMP,C
225,Temporal registration of 2D x-ray mammogram using triangular B-splines finite element method (TBFEM).,2006,"Kexiang Wang, Ying He, Hong Qin, Paul R. Fisher, Wei Zhao",Medical Imaging: Image Processing 2006: 614436,MIIP,Unranked
226,Curves-on-Surface: A General Shape Comparison Framework.,2006,"Xin Li, Ying He, Xianfeng Gu, Hong Qin",SMI 2006: 38,SMI,Unranked
227,Trivariate Simplex Splines for Inhomogeneous Solid Modeling in Engineering Design.,2005,"Jing Hua, Ying He, Hong Qin",J. Comput. Inf. Sci. Eng. 5: 149-157 ,JCISE,Unranked
228,Brain Image Analysis Using Spherical Splines.,2005,"Ying He, Xin Li, Xianfeng Gu, Hong Qin",EMMCVPR 2005: 633-644,EMMCVPR,Unranked
229,Adapted unstructured LBM for flow simulation on curved surfaces.,2005,"Zhe Fan, Ye Zhao, Arie E. Kaufman, Ying He",Symposium on Computer Animation 2005: 245-254,SCA,B
230,Manifold splines.,2005,"Xianfeng Gu, Ying He, Hong Qin",Symposium on Solid and Physical Modeling 2005: 27-38,SMA,Unranked
231,Rational Spherical Splines for Genus Zero Shape Modeling.,2005,"Ying He, Xianfeng Gu, Hong Qin",SMI 2005: 82-91,SMI,Unranked
232,Incorporating Rigid Structures in Non-rigid Registration Using Triangular B-Splines.,2005,"Kexiang Wang, Ying He, Hong Qin",VLSM 2005: 235-246,VLSM,Unranked
233,A C1 Globally Interpolatory Spline of Arbitrary Topology.,2005,"Ying He, Miao Jin, Xianfeng Gu, Hong Qin",VLSM 2005: 295-306,VLSM,Unranked
234,Surface Reconstruction with Triangular B-splines.,2004,"Ying He, Hong Qin",GMP 2004: 279-290,GMP,C
