,Title,Year,Authors,Journal,Journal Acronym,Rank
39,"Joint Node Activation, Beamforming and Phase-Shifting Control in IoT Sensor Network Assisted by Reconfigurable Intelligent Surface.",2022,"Yang Liu, Qingjiang Shi, Qingqing Wu, Jun Zhao, Ming Li",IEEE Trans. Wirel. Commun. 21: 9325-9340 ,TWC,Unranked
40,Slicing-Based Software-Defined Mobile Edge Computing in the Air.,2022,"Jianhang Tang, Jiangtian Nie, Jun Zhao, Yi Zhou, Zehui Xiong, Mohsen Guizani",IEEE Wirel. Commun. 29: 119-125 ,WC,Unranked
41,Blockchain and 6G: The Future of Secure and Ubiquitous Communication.,2022,"Ali Hussain Khan, Naveed Ul Hassan, Chau Yuen, Jun Zhao, Dusit Niyato, Yan Zhang, H. Vincent Poor",IEEE Wirel. Commun. 29: 194-201 ,WC,Unranked
42,Detection of Uncertainty in Exceedance of Threshold (DUET): An Adversarial Patch Localizer.,2022,"Terence Jie Chua, Wenhan Yu, Chang Liu, Jun Zhao",BDCAT 2022: 11-20,BDC,Unranked
43,"A Survey of Mobile Edge Computing for the Metaverse: Architectures, Applications, and Challenges.",2022,"Yitong Wang, Jun Zhao",CIC 2022: 1-9,COINCO,Unranked
44,Joint Scheduling and Beamforming Design in Traffic-Aware RIS Aided MEC Network.,2022,"Aichen Li, Yang Liu, Qingqing Wu, Qingjiang Shi, Jun Zhao",GLOBECOM  2022: 1646-1651,GLOBECOM,B
45,Resource Allocation and Resolution Control in the Metaverse with Mobile Augmented Reality.,2022,"Peiyuan Si, Jun Zhao, Huimei Han, Kwok-Yan Lam, Yang Liu",GLOBECOM 2022: 3265-3271,GLOBECOM,B
46,Joint Optimization of Energy Consumption and Completion Time in Federated Learning.,2022,"Xinyu Zhou, Jun Zhao, Huimei Han, Claude Guet",ICDCS 2022: 1005-1017,ICDCS,A
47,Time Minimization in Hierarchical Federated Learning.,2022,"Chang Liu, Terence Jie Chua, Jun Zhao",SEC 2022: 96-106,IEEESEC,Unranked
48,Edge-Cloud Cooperation for DNN Inference via Reinforcement Learning and Supervised Learning.,2022,"Tinghao Zhang, Zhijun Li, Yongrui Chen, Kwok-Yan Lam, Jun Zhao",iThings/GreenCom/CPSCom/SmartData/Cybermatics 2022: 77-84,ITHINGS,Unranked
