,Title,Year,Authors,Journal,Journal Acronym,Rank
81,Origin-Aware Next Destination Recommendation with Personalized Preference Attention.,2020,"Nicholas Lim, Bryan Hooi, See-Kiong Ng, Xueou Wang, Yong Liang Goh, Renrong Weng, Rui Tan",CoRR abs/2012.01915 ,CORR,Unranked
82,Deep Reinforcement Learning for Tropical Air Free-Cooled Data Center Control.,2020,"Duc Van Le, Rongrong Wang, Yingbo Liu, Rui Tan, Yew-Wah Wong, Yonggang Wen",CoRR abs/2012.06834 ,CORR,Unranked
83,On Lightweight Privacy-Preserving Collaborative Learning for Internet of Things by Independent Random Projections.,2020,"Linshan Jiang, Rui Tan, Xin Lou, Guosheng Lin",CoRR abs/2012.07626 ,CORR,Unranked
84,Sliding-Mode Control With Multipower Approaching Law for DC-Link Voltage of Z-Source Photovoltaic Inverters.,2019,"Yan Chen, Rui Tan, Yong Zheng, Zhiyang Zhou",IEEE Access 7: 133812-133821 ,ACCESS,Unranked
85,SlotSwapper: a schedule randomization protocol for real-time WirelessHART networks.,2019,"Ankita Samaddar, Arvind Easwaran, Rui Tan",SIGBED Rev. 16: 32-37 ,SIGBED,Unranked
86,Resilient Clock Synchronization Using Power Grid Voltage.,2019,"Dima Rabadi, Rui Tan, David K. Y. Yau, Sreejaya Viswanathan, Hao Zheng, Peng Cheng",ACM Trans. Cyber Phys. Syst. 3: 31:1-31:26 ,TCPS,Unranked
87,Streaming High-Definition Real-Time Video to Mobile Devices with Partially Reliable Transfer.,2019,"Jiyan Wu, Rui Tan, Ming Wang",IEEE Trans. Mob. Comput. 18: 458-472 ,TMC,Unranked
88,Wearables Clock Synchronization Using Skin Electric Potentials.,2019,"Zhenyu Yan, Rui Tan, Yang Li, Jun Huang",IEEE Trans. Mob. Comput. 18: 2984-2998 ,TMC,Unranked
89,Energy-Efficient Multipath TCP for Quality-Guaranteed Video Over Heterogeneous Wireless Networks.,2019,"Jiyan Wu, Rui Tan, Ming Wang",IEEE Trans. Multim. 21: 1593-1608 ,TMM,Unranked
90,One-Hop Out-of-Band Control Planes for Multi-Hop Wireless Sensor Networks.,2019,"Chaojie Gu, Rui Tan, Xin Lou",ACM Trans. Sens. Networks 15: 40:1-40:29 ,TOSN,Unranked
91,Enhanced Hidden Moving Target Defense in Smart Grids.,2019,"Jue Tian, Rui Tan, Xiaohong Guan, Ting Liu",IEEE Trans. Smart Grid 10: 2208-2223 ,TSG,Unranked
92,Performance and Resilience of Cyber-Physical Control Systems With Reactive Attack Mitigation.,2019,"Subhash Lakshminarayana, Jabir Shabbir Karachiwala, Zhan-Teng Teo, Rui Tan, David K. Y. Yau",IEEE Trans. Smart Grid 10: 6640-6654 ,TSG,Unranked
93,Differentially Private Collaborative Learning for the IoT Edge.,2019,"Linshan Jiang, Xin Lou, Rui Tan, Jun Zhao",EWSN 2019: 341-346,EWSN,B
94,LoRa-Based Localization: Opportunities and Challenges.,2019,"Chaojie Gu, Linshan Jiang, Rui Tan",EWSN 2019: 413-418,EWSN,B
95,Session details: Poster.,2019,Rui Tan,EWSN 2019,EWSN,B
96,ICU Mortality Prediction Based on Key Risk Factors Identification.,2019,"Rui Tan, Shuai Ding, Jinxin Pan, Yan Qiu",HIS 2019: 89-97,HIS2,Unranked
97,Assessing and mitigating impact of time delay attack: a case study for power grid frequency control.,2019,"Xin Lou, Cuong Tran, Rui Tan, David K. Y. Yau, Zbigniew T. Kalbarczyk",ICCPS 2019: 207-216,ICCPS,Unranked
98,Toward Efficient Compute-Intensive Job Allocation for Green Data Centers: A Deep Reinforcement Learning Approach.,2019,"Deliang Yi, Xin Zhou, Yonggang Wen, Rui Tan",ICDCS 2019: 634-644,ICDCS,A
99,On lightweight privacy-preserving collaborative learning for internet-of-things objects.,2019,"Linshan Jiang, Rui Tan, Xin Lou, Guosheng Lin",IoTDI 2019: 70-81,IOTDI,Unranked
100,SoftLoRa - a LoRa-based platform for accurate and secure timing: poster abstract.,2019,"Chaojie Gu, Rui Tan, Jun Huang",IPSN 2019: 309-310,IPSN,A*
101,Towards Touch-to-Access Device Authentication Using Induced Body Electric Potentials.,2019,"Zhenyu Yan, Qun Song, Rui Tan, Yang Li, Adams Wai-Kin Kong",MobiCom 2019: 23:1-23:16,MOBICOM,A*
102,Managing Industrial Communication Delays with Software-Defined Networking.,2019,"Rutvij H. Jhaveri, Rui Tan, Arvind Easwaran, Sagar V. Ramani",RTCSA 2019: 1-11,RTCSA,B
103,Moving target defense for embedded deep visual sensing against adversarial examples.,2019,"Qun Song, Zhenyu Yan, Rui Tan",SenSys 2019: 124-137,SENSYS,A*
104,Control of Air Free-Cooled Data Centers in Tropics via Deep Reinforcement Learning.,2019,"Duc Van Le, Yingbo Liu, Rongrong Wang, Rui Tan, Yew-Wah Wong, Yonggang Wen",BuildSys@SenSys 2019: 306-315,SENSYS,A*
105,Learning-Based Time Delay Attack Characterization for Cyber-Physical Systems.,2019,"Xin Lou, Cuong Tran, David K. Y. Yau, Rui Tan, Hong Wei Ng, Tom Zhengjia Fu, Marianne Winslett",SmartGridComm 2019: 1-6,SMARTGRIDCOMM,Unranked
106,On Lightweight Privacy-Preserving Collaborative Learning for IoT Objects.,2019,"Linshan Jiang, Rui Tan, Xin Lou, Guosheng Lin",CoRR abs/1902.05197 ,CORR,Unranked
107,Towards Touch-to-Access Device Authentication Using Induced Body Electric Potentials.,2019,"Zhenyu Yan, Qun Song, Rui Tan, Yang Li, Adams Wai-Kin Kong",CoRR abs/1902.07057 ,CORR,Unranked
108,Performance and Resilience of Cyber-Physical Control Systems with Reactive Attack Mitigation.,2019,"Subhash Lakshminarayana, Jabir Shabbir Karachiwala, Zhan-Teng Teo, Rui Tan, David K. Y. Yau",CoRR abs/1904.09445 ,CORR,Unranked
109,Secure Data Timestamping in Synchronization-Free LoRaWAN.,2019,"Chaojie Gu, Rui Tan, Jun Huang",CoRR abs/1905.01679 ,CORR,Unranked
110,Moving Target Defense for Deep Visual Sensing against Adversarial Examples.,2019,"Qun Song, Zhenyu Yan, Rui Tan",CoRR abs/1905.13148 ,CORR,Unranked
111,"Mobile Edge Computing, Blockchain and Reputation-based Crowdsourcing IoT Federated Learning: A Secure, Decentralized and Privacy-preserving System.",2019,"Yang Zhao, Jun Zhao, Linshan Jiang, Rui Tan, Dusit Niyato",CoRR abs/1906.10893 ,CORR,Unranked
112,Challenges of Privacy-Preserving Machine Learning in IoT.,2019,"Mengyao Zheng, Dixing Xu, Linshan Jiang, Chaojie Gu, Rui Tan, Peng Cheng",CoRR abs/1909.09804 ,CORR,Unranked
