,Title,Year,Authors,Journal,Journal Acronym,Rank
194,Spatial Keyword Querying.,2012,"Xin Cao, Lisi Chen, Gao Cong, Christian S. Jensen, Qiang Qu, Anders Skovsgaard, Dingming Wu, Man Lung Yiu",ER 2012: 16-29,ER,A
195,Time Constrained Influence Maximization in Social Networks.,2012,"Bo Liu, Gao Cong, Dong Xu, Yifeng Zeng",ICDM 2012: 439-448,ICDM,A*
196,Overlapping decomposition for causal graphical modeling.,2012,"Lei Han, Guojie Song, Gao Cong, Kunqing Xie",KDD 2012: 114-122,KDD,A*
197,Author Name Disambiguation Using a New Categorical Distribution Similarity.,2012,"Shaohua Li, Gao Cong, Chunyan Miao",ECML/PKDD  2012: 569-584,PKDD,Unranked
198,Category hierarchy maintenance: a data-driven approach.,2012,"Quan Yuan, Gao Cong, Aixin Sun, Chin-Yew Lin, Nadia Magnenat-Thalmann",SIGIR 2012: 791-800,SIGIR,A*
199,Will this #hashtag be popular tomorrow?,2012,"Zongyang Ma, Aixin Sun, Gao Cong",SIGIR 2012: 1173-1174,SIGIR,A*
200,Functional Feature Extraction and Chemical Retrieval.,2012,"Peng Tang, Siu Cheung Hui, Gao Cong",SSDBM 2012: 507-525,SSDBM,B
201,Enhancing naive bayes with various smoothing methods for short text classification.,2012,"Quan Yuan, Gao Cong, Nadia Magnenat-Thalmann",WWW  2012: 645-646,WWW,A*
202,Shortest Path and Distance Queries on Road Networks: An Experimental Evaluation.,2012,"Lingkun Wu, Xiaokui Xiao, Dingxiong Deng, Gao Cong, Andy Diwen Zhu, Shuigeng Zhou",CoRR abs/1201.6564 ,CORR,Unranked
203,Efficient Spatial Keyword Search in Trajectory Databases.,2012,"Gao Cong, Hua Lu, Beng Chin Ooi, Dongxiang Zhang, Meihui Zhang",CoRR abs/1205.2880 ,CORR,Unranked
204,Keyword-aware Optimal Route Search.,2012,"Xin Cao, Lisi Chen, Gao Cong, Xiaokui Xiao",CoRR abs/1208.0077 ,CORR,Unranked
205,Simulated Annealing Based Influence Maximization in Social Networks.,2011,"Qingye Jiang, Guojie Song, Gao Cong, Yu Wang, Wenjun Si, Kunqing Xie",AAAI 2011: 127-132,AAAI,A*
206,Integrating Community Question and Answer Archives.,2011,"Wei Wei, Gao Cong, Xiaoli Li, See-Kiong Ng, Guohui Li",AAAI 2011: 1255-1260,AAAI,A*
207,Efficient continuously moving top-k spatial keyword query processing.,2011,"Dingming Wu, Man Lung Yiu, Christian S. Jensen, Gao Cong",ICDE 2011: 541-552,ICDE,A*
208,Reverse spatial and textual k nearest neighbor search.,2011,"Jiaheng Lu, Ying Lu, Gao Cong",SIGMOD Conference 2011: 349-360,SIGMOD,A*
209,Collective spatial keyword querying.,2011,"Xin Cao, Gao Cong, Christian S. Jensen, Beng Chin Ooi",SIGMOD Conference 2011: 373-384,SIGMOD,A*
210,Updating XML views and querying XML views with update syntax.,2010,"Gao Cong, Yingxin Li",Int. J. Comput. Sci. Eng. 5: 118-126 ,IJCSE,Unranked
211,Retrieving Top-k Prestige-Based Relevant Spatial Web Objects.,2010,"Xin Cao, Gao Cong, Christian S. Jensen",Proc. VLDB Endow. 3: 373-384 ,PVLDB,Unranked
212,Mining Significant Semantic Locations From GPS Data.,2010,"Xin Cao, Gao Cong, Christian S. Jensen",Proc. VLDB Endow. 3: 1009-1020 ,PVLDB,Unranked
213,Exploring domain-specific term weight in archived question search.,2010,"Zhaoyan Ming, Tat-Seng Chua, Gao Cong",CIKM 2010: 1605-1608,CIKM,A
214,ISIS: A New Approach for Efficient Similarity Search in Sparse Databases.,2010,"Bin Cui, Jiakui Zhao, Gao Cong",DASFAA  2010: 231-245,DASFAA,B
215,Using Transactional Data from ERP Systems for Expert Finding.,2010,"Lars K. Schunk, Gao Cong",DEXA  2010: 267-276,DEXA,C
216,Community-based greedy algorithm for mining top-K influential nodes in mobile social networks.,2010,"Yu Wang, Gao Cong, Guojie Song, Kunqing Xie",KDD 2010: 1039-1048,KDD,A*
217,Content-enriched classifier for web video classification.,2010,"Bin Cui, Ce Zhang, Gao Cong",SIGIR 2010: 619-626,SIGIR,A*
218,Evolutionary Taxonomy Construction from Dynamic Tag Space.,2010,"Bin Cui, Junjie Yao, Gao Cong, Yuxin Huang",WISE 2010: 105-119,WISE,B
219,A generalized framework of exploring category information for question retrieval in community question answer archives.,2010,"Xin Cao, Gao Cong, Bin Cui, Christian S. Jensen",WWW 2010: 201-210,WWW,A*
220,Efficient Retrieval of the Top-k Most Relevant Spatial Web Objects.,2009,"Gao Cong, Christian S. Jensen, Dingming Wu",Proc. VLDB Endow. 2: 337-348 ,PVLDB,Unranked
221,The use of categorization information in language models for question retrieval.,2009,"Xin Cao, Gao Cong, Bin Cui, Christian S. Jensen, Ce Zhang",CIKM 2009: 265-274,CIKM,A
222,A Revisit of Query Expansion with Different Semantic Levels.,2009,"Ce Zhang, Bin Cui, Gao Cong, Yu-Jing Wang",DASFAA 2009: 662-676,DASFAA,B
223,Routing Questions to the Right Users in Online Communities.,2009,"Yanhong Zhou, Gao Cong, Bin Cui, Christian S. Jensen, Junjie Yao",ICDE 2009: 700-711,ICDE,A*
224,Efficient Algorithm for Computing Link-Based Similarity in Real World Networks.,2009,"Yuanzhe Cai, Gao Cong, Xu Jia, Hongyan Liu, Jun He, Jiaheng Lu, Xiaoyong Du",ICDM 2009: 734-739,ICDM,A*
225,Updating Recursive XML Views of Relations.,2008,"Byron Choi, Gao Cong, Wenfei Fan, Stratis Viglas",J. Comput. Sci. Technol. 23: 516-537 ,JCST,Unranked
226,Using Conditional Random Fields to Extract Contexts and Answers of Questions from Online Forums.,2008,"Shilin Ding, Gao Cong, Chin-Yew Lin, Xiaoyan Zhu",ACL 2008: 710-718,ACL,A*
227,Finding question-answer pairs from online forums.,2008,"Gao Cong, Long Wang, Chin-Yew Lin, Young-In Song, Yueheng Sun",SIGIR 2008: 467-474,SIGIR,A*
228,Semantic similarity based on compact concept ontology.,2008,"Ce Zhang, Yu-Jing Wang, Bin Cui, Gao Cong",WWW 2008: 1125-1126,WWW,A*
229,Mining Sequential Patterns and Tree Patterns to Detect Erroneous Sentences.,2007,"Guihua Sun, Gao Cong, Xiaohua Liu, Chin-Yew Lin, Ming Zhou",AAAI 2007: 925-930,AAAI,A*
230,Detecting Erroneous Sentences using Automatically Mined Sequential Patterns.,2007,"Guihua Sun, Xiaohua Liu, Gao Cong, Ming Zhou, Zhongyang Xiong, John Lee, Chin-Yew Lin",ACL 2007,ACL,A*
231,Query and Update Through XML Views.,2007,Gao Cong,DNIS 2007: 81-95,DNIS,Unranked
232,Updating Recursive XML Views of Relations.,2007,"Byron Choi, Gao Cong, Wenfei Fan, Stratis Viglas",ICDE 2007: 766-775,ICDE,A*
233,Querying xml with update syntax.,2007,"Wenfei Fan, Gao Cong, Philip Bohannon",SIGMOD Conference 2007: 293-304,SIGMOD,A*
234,Distributed query evaluation with performance guarantees.,2007,"Gao Cong, Wenfei Fan, Anastasios Kementsietsidis",SIGMOD Conference 2007: 509-520,SIGMOD,A*
235,Improving Data Quality: Consistency and Accuracy.,2007,"Gao Cong, Wenfei Fan, Floris Geerts, Xibei Jia, Shuai Ma",VLDB 2007: 315-326,VLDB,A*
