,Title,Year,Authors,Journal,Journal Acronym,Rank
25,Edge Accelerator for Lifelong Deep Learning using Streaming Linear Discriminant Analysis.,2021,"Duvindu Piyasena, Siew-Kei Lam, Meiqing Wu",FCCM 2021: 259,FCCM,B
26,Accelerating Continual Learning on Edge FPGA.,2021,"Duvindu Piyasena, Siew-Kei Lam, Meiqing Wu",FPL 2021: 294-300,FPL,Unranked
27,Self-Growing Spatial Graph Network for Context-Aware Pedestrian Trajectory Prediction.,2021,"Sirin Haddad, Siew-Kei Lam",ICIP 2021: 1029-1033,ICIP,B
28,Predicting Traffic Congestion Evolution: A Deep Meta Learning Approach.,2021,"Yidan Sun, Guiyuan Jiang, Siew Kei Lam, Peilan He",IJCAI 2021: 3031-3037,IJCAI,A*
29,Learning Congestion Propagation Behaviors for Traffic Prediction.,2021,"Yidan Sun, Peilan He, Guiyuan Jiang, Siew-Kei Lam",ITSC 2021: 2175-2180,ITSC,Unranked
30,Hierarchical Loop Closure Detection for Long-term Visual SLAM with Semantic-Geometric Descriptors.,2021,"Gaurav Singh, Meiqing Wu, Siew-Kei Lam, Do Van Minh",ITSC 2021: 2909-2916,ITSC,Unranked
31,CAP: Context-Aware Pruning for Semantic Segmentation.,2021,"Wei He, Meiqing Wu, Mingfu Liang, Siew-Kei Lam",WACV 2021: 959-968,WACV,A
32,Multi-fold Correlation Attention Network for Predicting Traffic Speeds with Heterogeneous Frequency.,2021,"Yidan Sun, Guiyuan Jiang, Siew-Kei Lam, Peilan He, Fangxin Ning",CoRR abs/2104.09083 ,CORR,Unranked
33,XDIVINSA: eXtended DIVersifying INStruction Agent to Mitigate Power Side-Channel Leakage.,2021,"Thinh Hung Pham, Ben Marshall, Alexander Fell, Siew-Kei Lam, Daniel Page",IACR Cryptol. ePrint Arch. 2021: 1053 ,IACR,Unranked
34,CoTree: Push the Limits of Conquerable Space in Collision-Optimized Side-Channel Attacks.,2021,"Changhai Ou, Debiao He, Zhu Wang, Kexin Qiao, Shihui Zheng, Siew-Kei Lam",IACR Cryptol. ePrint Arch. 2021: 1582 ,IACR,Unranked
35,Multiple-Choice Hardware/Software Partitioning for Tree Task-Graph on MPSoC.,2020,"Wenjun Shi, Jigang Wu, Guiyuan Jiang, Siew-Kei Lam",Comput. J. 63: 688-700 ,CJ,Unranked
36,Learning heterogeneous traffic patterns for travel time prediction of bus journeys.,2020,"Peilan He, Guiyuan Jiang, Siew-Kei Lam, Yidan Sun",Inf. Sci. 512: 1394-1406 ,ISCI,Unranked
37,Improving accuracy of HPC-based malware classification for embedded platforms using gradient descent optimization.,2020,"Manaar Alam, Debdeep Mukhopadhyay, Sai Praveen Kadiyala, Siew-Kei Lam, Thambipillai Srikanthan",J. Cryptogr. Eng. 10: 289-303 ,JCE,Unranked
38,IROS 2019 Lifelong Robotic Vision: Object Recognition Challenge [Competitions].,2020,"Heechul Bae, Eoin Brophy, Rosa H. M. Chan, Baoquan Chen, Fan Feng, Gabriele Graffieti, Vidit Goel, Xinyue Hao, Hyonyoung Han, Sathursan Kanagarajah, Somesh Kumar, Siew-Kei Lam, Tin Lun Lam, Chuanlin Lan, Qi Liu, Vincenzo Lomonaco, Liang Ma, Davide Maltoni, German Ignacio Parisi, Lorenzo Pellegrini, Duvindu Piyasena, Shiliang Pu, Qi She, Debdoot Sheet, Soonyong Song, Youngsung Son, Zhengwei Wang, Tomas E. Ward, Jianwen Wu, Meiqing Wu, Di Xie, Yangsheng Xu, Lin Yang, Qihan Yang, Qiaoyong Zhong, Liguang Zhou",IEEE Robotics Autom. Mag. 27: 11-16 ,RAM,Unranked
39,A Lightweight Detection Algorithm For Collision-Optimized Divide-and-Conquer Attacks.,2020,"Changhai Ou, Siew-Kei Lam, Chengju Zhou, Guiyuan Jiang, Fan Zhang",IEEE Trans. Computers 69: 1694-1706 ,TC,Unranked
40,A First Study of Compressive Sensing for Side-Channel Leakage Sampling.,2020,"Changhai Ou, Chengju Zhou, Siew-Kei Lam",IEEE Trans. Comput. Aided Des. Integr. Circuits Syst. 39: 2166-2177 ,TCAD,Unranked
41,Hardware Performance Counter-Based Fine-Grained Malware Detection.,2020,"Sai Praveen Kadiyala, Pranav Jadhav, Siew-Kei Lam, Thambipillai Srikanthan",ACM Trans. Embed. Comput. Syst. 19: 38:1-38:17 ,TECS,Unranked
42,Peak-Hour Vehicle Routing for First-Mile Transportation: Problem Formulation and Algorithms.,2020,"Guiyuan Jiang, Siew-Kei Lam, Fangxin Ning, Peilan He, Jidong Xie",IEEE Trans. Intell. Transp. Syst. 21: 3308-3321 ,TITS,Unranked
43,Group Cost-Sensitive BoostLR With Vector Form Decorrelated Filters for Pedestrian Detection.,2020,"Chengju Zhou, Meiqing Wu, Siew-Kei Lam",IEEE Trans. Intell. Transp. Syst. 21: 5022-5035 ,TITS,Unranked
44,Designing Energy-Efficient MPSoC with Untrustworthy 3PIP Cores.,2020,"Yidan Sun, Guiyuan Jiang, Siew-Kei Lam, Fangxin Ning",IEEE Trans. Parallel Distributed Syst. 31: 51-63 ,TPDS,Unranked
45,DISSECT: Dynamic Skew-and-Split Tree for Memory Authentication.,2020,"Saru Vig, Rohan Juneja, Siew-Kei Lam",DATE 2020: 1538-1543,DATE,B
46,Dynamically Growing Neural Network Architecture for Lifelong Deep Learning on the Edge.,2020,"Duvindu Piyasena, Miyuru Thathsara, Sathursan Kanagarajah, Siew Kei Lam, Meiqing Wu",FPL 2020: 262-268,FPL,Unranked
47,Evaluating the Merits of Ranking in Structured Network Pruning.,2020,"Kuldeep Sharma, Nirmala Ramakrishnan, Alok Prakash, Siew Kei Lam, Thambipillai Srikanthan",ICDCS 2020: 1389-1396,ICDCS,A
48,Self-Growing Spatial Graph Networks for Pedestrian Trajectory Prediction.,2020,"Sirin Haddad, Siew-Kei Lam",WACV 2020: 1140-1148,WACV,A
