,Title,Year,Authors,Journal,Journal Acronym,Rank
42,mD-Track: Leveraging Multi-Dimensionality for Passive Indoor Wi-Fi Tracking.,2019,"Yaxiong Xie, Jie Xiong, Mo Li, Kyle Jamieson",MobiCom 2019: 8:1-8:16,MOBICOM,A*
43,BiLock: User Authentication via Dental Occlusion Biometrics.,2018,"Yongpan Zou, Meng Zhao, Zimu Zhou, Jiawei Lin, Mo Li, Kaishun Wu",Proc. ACM Interact. Mob. Wearable Ubiquitous Technol. 2: 152:1-152:20 ,IMWUT,Unranked
44,Amateur: Augmented Reality Based Vehicle Navigation System.,2018,"Chu Cao, Zhenjiang Li, Pengfei Zhou, Mo Li",Proc. ACM Interact. Mob. Wearable Ubiquitous Technol. 2: 155:1-155:24 ,IMWUT,Unranked
45,Exploring Deep Learning for Efficient and Reliable Mobile Sensing.,2018,"Hongzi Zhu, Yanyong Zhang, Mo Li, Ashwin Ashok, Kaoru Ota",IEEE Netw. 32: 6-7 ,NETWORK,Unranked
46,Urban Traffic Prediction from Mobility Data Using Deep Learning.,2018,"Zhidan Liu, Zhenjiang Li, Kaishun Wu, Mo Li",IEEE Netw. 32: 40-46 ,NETWORK,Unranked
47,R3: Reliable Over-the-Air Reprogramming on Computational RFIDs.,2018,"Die Wu, Li Lu, Muhammad Jawad Hussain, Songfan Li, Mo Li, Fengli Zhang",ACM Trans. Embed. Comput. Syst. 17: 9:1-9:25 ,TECS,Unranked
48,An Acoustic-Based Encounter Profiling System.,2018,"Huanle Zhang, Wan Du, Pengfei Zhou, Mo Li, Prasant Mohapatra",IEEE Trans. Mob. Comput. 17: 1750-1763 ,TMC,Unranked
49,UniLoc: A Unified Mobile Localization Framework Exploiting Scheme Diversity.,2018,"Wan Du, Panrong Tong, Mo Li",ICDCS 2018: 818-829,ICDCS,A
50,Walkway discovery from large scale crowdsensing.,2018,"Chu Cao, Zhidan Liu, Mo Li, Wenqiang Wang, Zheng Qin",IPSN 2018: 13-24,IPSN,A*
51,Walkway discovery from large scale crowdsensing: demo abstract.,2018,"Chu Cao, Zhidan Liu, Mo Li, Wenqiang Wang, Zheng Qin",IPSN 2018: 148-149,IPSN,A*
52,SWAN: Stitched Wi-Fi ANtennas.,2018,"Yaxiong Xie, Yanbo Zhang, Jansen Christian Liando, Mo Li",MobiCom 2018: 51-66,MOBICOM,A*
53,mD-Track: Leveraging Multi-Dimensionality in Passive Indoor Wi-Fi Tracking.,2018,"Yaxiong Xie, Jie Xiong, Mo Li, Kyle Jamieson",CoRR abs/1812.03103 ,CORR,Unranked
54,Guest Editorial Special Section on Internet-of-Things for Smart Cities and Urban Informatics.,2017,"Edith C. H. Ngai, Falko Dressler, Victor C. M. Leung, Mo Li",IEEE Trans. Ind. Informatics 13: 748-750 ,TII,Unranked
55,A Participatory Urban Traffic Monitoring System: The Power of Bus Riders.,2017,"Zhidan Liu, Shiqi Jiang, Pengfei Zhou, Mo Li",IEEE Trans. Intell. Transp. Syst. 18: 2851-2864 ,TITS,Unranked
56,Soft Hint Enabled Adaptive Visible Light Communication over Screen-Camera Links.,2017,"Wan Du, Jansen Christian Liando, Mo Li",IEEE Trans. Mob. Comput. 16: 527-537 ,TMC,Unranked
57,From Rateless to Hopless.,2017,"Zhenjiang Li, Wan Du, Yuanqing Zheng, Mo Li, Dapeng Wu",IEEE/ACM Trans. Netw. 25: 69-82 ,TON,Unranked
58,Pando: Fountain-Enabled Fast Data Dissemination With Constructive Interference.,2017,"Wan Du, Jansen Christian Liando, Huanle Zhang, Mo Li",IEEE/ACM Trans. Netw. 25: 820-833 ,TON,Unranked
59,Come and Be Served: Parallel Decoding for COTS RFID Tags.,2017,"Jiajue Ou, Mo Li, Yuanqing Zheng",IEEE/ACM Trans. Netw. 25: 1569-1581 ,TON,Unranked
60,Travi-Navi: Self-Deployable Indoor Navigation System.,2017,"Yuanqing Zheng, Guobin Shen, Liqun Li, Chunshui Zhao, Mo Li, Feng Zhao",IEEE/ACM Trans. Netw. 25: 2655-2669 ,TON,Unranked
