,Title,Year,Authors,Journal,Journal Acronym,Rank
136,Flexible and Accurate Transparent-Object Matting and Compositing Using Refractive Vector Field.,2011,"Qi Duan, Jianmin Zheng, Jianfei Cai",Comput. Graph. Forum 30: 1812-1824 ,CGF,Unranked
137,Triangular Bézier sub-surfaces on a triangular Bézier surface.,2011,"Wenyu Chen, Rongdong Yu, Jianmin Zheng, Yiyu Cai, Chikit Au",J. Comput. Appl. Math. 235: 5001-5016 ,JCAM,Unranked
138,Interactive Mesh Cutting Using Constrained Random Walks.,2011,"Juyong Zhang, Jianmin Zheng, Jianfei Cai",IEEE Trans. Vis. Comput. Graph. 17: 357-367 ,TVCG,Unranked
139,Fast environment matting extraction using compressive sensing.,2011,"Qi Duan, Jianfei Cai, Jianmin Zheng, Weisi Lin",ICME 2011: 1-6,ICMCS,Unranked
140,T-splines in VRML.,2011,"Wenyu Chen, Yusha Li, Jianmin Zheng, Jianjiang Pan, Yiyu Cai",VRCAI 2011: 257-264,VRCAI,Unranked
141,Kernel modeling for molecular surfaces using a uniform solution.,2010,"Wenyu Chen, Jianmin Zheng, Yiyu Cai",Comput. Aided Des. 42: 267-278 ,CAD,Unranked
142,Mesh Snapping: Robust Interactive Mesh Cutting Using Fast Geodesic Curvature Flow.,2010,"Juyong Zhang, Chunlin Wu, Jianfei Cai, Jianmin Zheng, Xue-Cheng Tai",Comput. Graph. Forum 29: 517-526 ,CGF,Unranked
143,GPU Accelerated Simulation of Cardiac Activities.,2010,"Rongdong Yu, Yin Zhang, Sanyuan Zhang, Patricia Chiang, Yiyu Cai, Jianmin Zheng, Koon Hou Mak",J. Comput. 5: 1700-1705 ,JCP,Unranked
144,Tubular triangular mesh parameterization and applications.,2010,"Yimin Wang, Jianmin Zheng",Comput. Animat. Virtual Worlds 21: 91-102 ,JVCA,Unranked
145,Progressive Coding and Illumination and View Dependent Transmission of 3-D Meshes Using R-D Optimization.,2010,"Wei Guan, Jianfei Cai, Juyong Zhang, Jianmin Zheng",IEEE Trans. Circuits Syst. Video Technol. 20: 575-586 ,TCSV,Unranked
146,User-Friendly Interactive Image Segmentation Through Unified Combinatorial User Inputs.,2010,"Wenxian Yang, Jianfei Cai, Jianmin Zheng, Jiebo Luo",IEEE Trans. Image Process. 19: 2470-2479 ,TIP,Unranked
147,Monge mapping using hierarchical NURBS.,2010,"Wenyu Chen, Jianmin Zheng, Yiyu Cai",Vis. Comput. 26: 779-789 ,VC,Unranked
148,An additional branch free algebraic B-spline curve fitting method.,2010,"Mingxiao Hu, Jieqing Feng, Jianmin Zheng",Vis. Comput. 26: 801-811 ,VC,Unranked
149,Periodic T-Splines and Tubular Surface Fitting.,2010,"Jianmin Zheng, Yimin Wang",Curves and Surfaces 2010: 731-746,CAS,Unranked
