,Title,Year,Authors,Journal,Journal Acronym,Rank
166,AffRank: Affinity-driven ranking of products in online social rating networks.,2011,"Hui Li, Sourav S. Bhowmick, Aixin Sun",J. Assoc. Inf. Sci. Technol. 62: 1345-1359 ,JASIS,Unranked
167,Tag-based social image retrieval: An empirical evaluation.,2011,"Aixin Sun, Sourav S. Bhowmick, Khanh Tran Nam Nguyen, Ge Bai",J. Assoc. Inf. Sci. Technol. 62: 2364-2381 ,JASIS,Unranked
168,Fuse: towards multi-level functional summarization of protein interaction networks.,2011,"Boon-Siew Seah, Sourav S. Bhowmick, C. Forbes Dewey Jr., Hanry Yu",BCB 2011: 2-11,BCB,Unranked
169,Pani: a novel algorithm for fast discovery of putative target nodes in signaling networks.,2011,"Huey-Eng Chua, Qing Zhao, Sourav S. Bhowmick, C. Forbes Dewey Jr., Lisa Tucker-Kellogg, Hanry Yu",BCB 2011: 284-288,BCB,Unranked
170,CASINO: towards conformity-aware social influence analysis in online social networks.,2011,"Hui Li, Sourav S. Bhowmick, Aixin Sun",CIKM 2011: 1007-1012,CIKM,A
171,Managing Social Image Tags: Methods and Applications.,2011,"Aixin Sun, Sourav S. Bhowmick",DASFAA  2011: 463-464,DASFAA,B
172,Efficient Evaluation of NOT-Twig Queries in Tree-Unaware Relational Databases.,2011,"Kheng Hong Soh, Sourav S. Bhowmick",DASFAA  2011: 511-527,DASFAA,B
173,Optimizing Incremental Maintenance of Minimal Bisimulation of Cyclic Graphs.,2011,"Jintian Deng, Byron Choi, Jianliang Xu, Sourav S. Bhowmick",DASFAA  2011: 543-557,DASFAA,B
174,Efficient maintenance of common keys in archives of continuous query results from deep websites.,2011,"Fajar Ardian, Sourav S. Bhowmick",ICDE 2011: 637-648,ICDE,A*
175,Social image tag recommendation by concept matching.,2011,"Aixin Sun, Sourav S. Bhowmick, Jun-An Chong",ACM Multimedia 2011: 1181-1184,MM,Unranked
176,GBLENDER: visual subgraph query formulation meets query processing.,2011,"Changjiu Jin, Sourav S. Bhowmick, Xiaokui Xiao, Byron Choi, Shuigeng Zhou",SIGMOD Conference 2011: 1327-1330,SIGMOD,A*
177,Quantifying Visual-Representativeness of Social Image Tags Using Image Tag Clarity.,2011,"Aixin Sun, Sourav S. Bhowmick",Social Media Modeling and Computing 2011: 3-23,DAGLIB,Unranked
178,Using XMorph to Transform XML Data.,2010,"Curtis E. Dyreson, Sourav S. Bhowmick, Kirankanth Mallampalli",Proc. VLDB Endow. 3: 1541-1544 ,PVLDB,Unranked
179,iAVATAR: An Interactive Tool for Finding and Visualizing Visual-Representative Tags in Image Search.,2010,"Aixin Sun, Sourav S. Bhowmick, Yao Liu",Proc. VLDB Endow. 3: 1609-1612 ,PVLDB,Unranked
180,Affinity-driven prediction and ranking of products in online product review sites.,2010,"Hui Li, Sourav S. Bhowmick, Aixin Sun",CIKM 2010: 1745-1748,CIKM,A
181,Efficient Database-Driven Evaluation of Security Clearance for Federated Access Control of Dynamic XML Documents.,2010,"Erwin Leonardi, Sourav S. Bhowmick, Mizuho Iwaihara",DASFAA  2010: 299-306,DASFAA,B
182,BIDEL: An XML-Based System for Effective Fast Change Detection of Genomic and Proteomic Data.,2010,"Song Yang, Sourav S. Bhowmick",DASFAA  2010: 472-476,DASFAA,B
183,"XMorph: A shape-polymorphic, domain-specific XML data transformation language.",2010,"Curtis E. Dyreson, Sourav S. Bhowmick, Aswani Rao Jannu, Kirankanth Mallampalli, Shuohao Zhang",ICDE 2010: 844-847,ICDE,A*
184,Quantifying tag representativeness of visual content of social images.,2010,"Aixin Sun, Sourav S. Bhowmick",ACM Multimedia 2010: 471-480,MM,Unranked
185,The Steady States and Dynamics of Urokinase-mediated Plasmin Activation.,2010,"Lakshmi Venkatraman, Hanry Yu, Sourav S. Bhowmick, C. Forbes Dewey Jr., Lisa Tucker-Kellogg",Pacific Symposium on Biocomputing 2010: 190-199,PSB,National
186,GBLENDER: towards blending visual query formulation and query processing in graph databases.,2010,"Changjiu Jin, Sourav S. Bhowmick, Xiaokui Xiao, James Cheng, Byron Choi",SIGMOD Conference 2010: 111-122,SIGMOD,A*
187,COWES: Web user clustering based on evolutionary web sessions.,2009,"Ling Chen, Sourav S. Bhowmick, Wolfgang Nejdl",Data Knowl. Eng. 68: 867-885 ,DKE,Unranked
188,NEAR-Miner: Mining Evolution Associations of Web Site Directories for Efficient Maintenance of Web Archives.,2009,"Ling Chen, Sourav S. Bhowmick, Wolfgang Nejdl",Proc. VLDB Endow. 2: 1150-1161 ,PVLDB,Unranked
189,Blog cascade affinity: analysis and prediction.,2009,"Hui Li, Sourav S. Bhowmick, Aixin Sun",CIKM 2009: 1117-1126,CIKM,A
190,Towards non-directional Xpath evaluation in a RDBMS.,2009,"Sourav S. Bhowmick, Curtis E. Dyreson, Erwin Leonardi, Zhifeng Ng",CIKM 2009: 1501-1504,CIKM,A
191,On the Discovery of Conserved XML Query Patterns for Evolution-Conscious Caching.,2009,Sourav S. Bhowmick,DASFAA 2009: 527-542,DASFAA,B
192,In the Search of NECTARs from Evolutionary Trees.,2009,"Ling Chen, Sourav S. Bhowmick",DASFAA 2009: 714-729,DASFAA,B
193,XBLEND: Visual XML Query Formulation Meets Query Processing.,2009,"Zhou Yong, Sourav S. Bhowmick, Erwin Leonardi, Klarinda G. Widjanarko",ICDE 2009: 1535-1538,ICDE,A*
194,Image tag clarity: in search of visual-representative tags for social images.,2009,"Aixin Sun, Sourav S. Bhowmick",WSM@MM 2009: 19-26,MM,Unranked
195,"Database and Expert Systems Applications, 20th International Conference, DEXA 2009, Linz, Austria, August 31 - September 4, 2009. Proceedings.",2009,"Sourav S. Bhowmick, Josef Küng, Roland R. Wagner","Lecture Notes in Computer Science 5690, Springer 2009, ISBN 978-3-642-03572-2 ",DEXA,C
196,Schema and web data management.,2008,"Sanjay Kumar Madria, Sourav S. Bhowmick",Data Knowl. Eng. 65: 175-176 ,DKE,Unranked
197,An XML Schema integration and query mechanism system.,2008,"Sanjay Madria, Kalpdrum Passi, Sourav S. Bhowmick",Data Knowl. Eng. 65: 266-303 ,DKE,Unranked
198,"Web Evolution Management: Detection, Monitoring, and Mining.",2008,"Sourav S. Bhowmick, Sanjay Madria",APWeb 2008: 39-40,APWEB,C
199,Characterizing and predicting community members from evolutionary and heterogeneous networks.,2008,"Qiankun Zhao, Sourav S. Bhowmick, Xin Zheng, Kai Yi",CIKM 2008: 309-318,CIKM,A
200,XML Data Integration Based on Content and Structure Similarity Using Keys.,2008,"Waraporn Viyanon, Sanjay Kumar Madria, Sourav S. Bhowmick",OTM Conferences  2008: 484-493,OTM,Unranked
201,"Database and Expert Systems Applications, 19th International Conference, DEXA 2008, Turin, Italy, September 1-5, 2008. Proceedings.",2008,"Sourav S. Bhowmick, Josef Küng, Roland R. Wagner","Lecture Notes in Computer Science 5181, Springer 2008, ISBN 978-3-540-85653-5 ",DEXA,C
202,Web Data and Schema Management.,2007,"Sourav S. Bhowmick, Sanjay Kumar Madria, Sharma Chakravarthy",Data Knowl. Eng. 60: 257-259 ,DKE,Unranked
