,Title,Year,Authors,Journal,Journal Acronym,Rank
87,S2Logger: End-to-End Data Tracking Mechanism for Cloud Data Provenance.,2013,"Chun Hui Suen, Ryan K. L. Ko, Yu Shyang Tan, Peter Jagadpramana, Bu-Sung Lee",TrustCom/ISPA/IUCC 2013: 594-602,TRUSTCOM,Unranked
88,Simulation studies of viral advertisement diffusion on multi-GPU.,2013,"Jiangming Jin, Stephen John Turner, Bu-Sung Lee, Jianlong Zhong, Bingsheng He",WSC 2013: 1592-1603,WSC,C
89,Achieving Small-World Properties using Bio-Inspired Techniques in Wireless Networks.,2012,"Rachit Agarwal, Abhik Banerjee, Vincent Gauthier, Monique Becker, Chai Kiat Yeo, Bu-Sung Lee",Comput. J. 55: 909-931 ,CJ,Unranked
90,Adaptive load balancing algorithm for multiple homing mobile nodes.,2012,"Feng Zhong, Chai Kiat Yeo, Bu-Sung Lee",J. Netw. Comput. Appl. 35: 316-327 ,JNCA,Unranked
91,Performance improvements for network-wide broadcast with instantaneous network information.,2012,"Abhik Banerjee, Chuan Heng Foh, Chai Kiat Yeo, Bu-Sung Lee",J. Netw. Comput. Appl. 35: 1162-1174 ,JNCA,Unranked
92,Low-Complexity Video Coding Based on Two-Dimensional Singular Value Decomposition.,2012,"Zhouye Gu, Weisi Lin, Bu-Sung Lee, Chiew Tong Lau",IEEE Trans. Image Process. 21: 674-687 ,TIP,Unranked
93,Mode-Dependent Templates and Scan Order for H.264/AVC-Based Intra Lossless Coding.,2012,"Zhouye Gu, Weisi Lin, Bu-Sung Lee, Chiew Tong Lau, Ming-Ting Sun",IEEE Trans. Image Process. 21: 4106-4116 ,TIP,Unranked
94,Rotated Orthogonal Transform (ROT) for Motion-Compensation Residual Coding.,2012,"Zhouye Gu, Weisi Lin, Bu-Sung Lee, Chiew Tong Lau",IEEE Trans. Image Process. 21: 4770-4781 ,TIP,Unranked
95,Toward Reliable Data Delivery for Highly Dynamic Mobile Ad Hoc Networks.,2012,"Shengbo Yang, Chai Kiat Yeo, Bu-Sung Lee",IEEE Trans. Mob. Comput. 11: 111-124 ,TMC,Unranked
96,Bottom-Up Saliency Detection Model Based on Human Visual Sensitivity and Amplitude Spectrum.,2012,"Yuming Fang, Weisi Lin, Bu-Sung Lee, Chiew Tong Lau, Zhenzhong Chen, Chia-Wen Lin",IEEE Trans. Multim. 14: 187-198 ,TMM,Unranked
97,Robust Image Coding Based Upon Compressive Sensing.,2012,"Chenwei Deng, Weisi Lin, Bu-Sung Lee, Chiew Tong Lau",IEEE Trans. Multim. 14: 278-290 ,TMM,Unranked
98,EasyPDP: An Efficient Parallel Dynamic Programming Runtime System for Computational Biology.,2012,"Shanjiang Tang, Ce Yu, Jizhou Sun, Bu-Sung Lee, Tao Zhang, Zhen Xu, Huabei Wu",IEEE Trans. Parallel Distributed Syst. 23: 862-872 ,TPDS,Unranked
99,Optimization of Resource Provisioning Cost in Cloud Computing.,2012,"Sivadon Chaisiri, Bu-Sung Lee, Dusit Niyato",IEEE Trans. Serv. Comput. 5: 164-177 ,TSC,Unranked
100,A Self-Organization Framework for Wireless Ad Hoc Networks as Small Worlds.,2012,"Abhik Banerjee, Rachit Agarwal, Vincent Gauthier, Chai Kiat Yeo, Hossam Afifi, Francis Bu-Sung Lee",IEEE Trans. Veh. Technol. 61: 2659-2673 ,TVT,Unranked
101,Collaborative analytics for predicting expressway-traffic congestion.,2012,"Chee Seng Chong, Zoebir Bong, Alan Yu Shyang Tan, William-Chandra Tjhi, Tianyou Zhang, Gary Kee Khoon Lee, Reuben Mingguang Li, Whye Loon Tung, Francis Bu-Sung Lee",ICEC 2012: 35-38,ACMICEC,Unranked
