,Title,Year,Authors,Journal,Journal Acronym,Rank
190,Unified Cordic Based Processor for Image Processing.,2007,"Suchitra Sathyanarayana, Ravi Kumar Satzoda, Srikanthan Thambipillai",DSP 2007: 343-346,ICDSP,Unranked
191,Real Time Tracking of Camera Motion Through Cylindrical Passages.,2007,"Suchitra Sathyanarayana, Srikanthan Thambipillai, Christopher T. Clarke",DSP 2007: 455-458,ICDSP,Unranked
192,Improved Spectral Subtraction Technique for Text-Independent Speaker Verification.,2007,"Ashish Panda, Neha Tripathi, Thambipillai Srikanthan",DSP 2007: 595-598,ICDSP,Unranked
193,An Embedded Systems graduate education for Singapore.,2007,"Ian McLoughlin, Douglas L. Maskell, Thambipillai Srikanthan, Wooi-Boon Goh",ICPADS 2007: 1-5,ICPADS,B
194,A Cluster-Based Approach to Fault Detection and Recovery in Wireless Sensor Networks.,2007,"Gayathri Venkataraman, Sabu Emmanuel, Srikanthan Thambipillai",ISWCS 2007: 35-39,ISWCS,Unranked
195,One-dimensional Search Algorithms for Hardware/Software Partitioning.,2007,"Wu Jigang, Thambipillai Srikanthan, Guang Chen",MEMOCODE 2007: 149-158,MEMOCODE,C
196,Efficient Architectures for Segmentation of Endoscopic Images in Micro-Robotic Auto Navigation Systems.,2006,"C. S. Lim, Siew Kei Lam, Hui Tian, Thambipillai Srikanthan",Int. J. Humanoid Robotics 3: 523-545 ,IJHR,Unranked
197,Low-complex dynamic programming algorithm for hardware/software partitioning.,2006,"Wu Jigang, Thambipillai Srikanthan",Inf. Process. Lett. 98: 41-46 ,IPL,Unranked
198,An efficient algorithm for the collapsing knapsack problem.,2006,"Wu Jigang, Thambipillai Srikanthan",Inf. Sci. 176: 1739-1751 ,ISCI,Unranked
199,Rapid generation of custom instructions using predefined dataflow structures.,2006,"Siew Kei Lam, Thambipillai Srikanthan, Christopher T. Clarke",Microprocess. Microsystems 30: 355-366 ,MAM,Unranked
200,Reconfiguration Algorithms for Power Efficient VLSI Subarrays with Four-Port Switches.,2006,"Wu Jigang, Thambipillai Srikanthan",IEEE Trans. Computers 55: 243-253 ,TC,Unranked
201,Scalable and modular memory-based systolic architectures for discrete Hartley transform.,2006,"Pramod Kumar Meher, Thambipillai Srikanthan, Jagdish Chandra Patra",IEEE Trans. Circuits Syst. I Regul. Pap. 53-I: 1065-1077 ,TCAS,Unranked
202,Algorithmic aspects of area-efficient hardware/software partitioning.,2006,"Wu Jigang, Thambipillai Srikanthan",J. Supercomput. 38: 223-235 ,TJS,Unranked
203,New Reconfiguration Algorithm for Degradable VLSI Arrays.,2006,"Wu Jigang, Thambipillai Srikanthan, Xiaodong Wang",APCCAS 2006: 1152-1155,APCCAS,Unranked
204,Unified Signed-Digit Number Adder for RSA and ECC Public-key Cryptosystems.,2006,"Yi Wang, Douglas L. Maskell, Jussipekka Leiwo, Thambipillai Srikanthan",APCCAS 2006: 1655-1658,APCCAS,Unranked
205,An Efficient Algorithm for DPA-resistent RSA.,2006,"Yi Wang, Jussipekka Leiwo, Thambipillai Srikanthan, Luo Jianwen",APCCAS 2006: 1659-1662,APCCAS,Unranked
206,Efficient Algorithms for Hardware/Software Partitioning to Minimize Hardware Area.,2006,"Wu Jigang, Thambipillai Srikanthan",APCCAS 2006: 1875-1878,APCCAS,Unranked
207,Design considerations for multi-radio co-existence on asynchronous processors using LAD extensions.,2006,"Dipnarayan Guha, Kugan Vivekanandarajah, Thambipillai Srikanthan",CISS 2006: 413,CISS,National
208,Energy Efficient Cache Tuning with Performance Bound.,2006,"Leipo Yan, Siew Kei Lam, Thambipillai Srikanthan, Wu Jigang",DELTA 2006: 97-100,DELTA,Unranked
209,Modeling Arbitrator Delay-Area Dependencies in Customizable Instruction Set Processors.,2006,"Siew Kei Lam, Mohammed Shoaib, Thambipillai Srikanthan",DELTA 2006: 237-242,DELTA,Unranked
210,Efficient algorithm for functional scheduling in hardware/software co-design.,2006,"Wu Jigang, Thambipillai Srikanthan, Tao Jiao",FPT 2006: 65-72,FPT,Unranked
211,Efficient management of custom instructions for run-time reconfigurable instruction set processors.,2006,"Siew Kei Lam, Bharathi N. Krishnan, Thambipillai Srikanthan",FPT 2006: 261-264,FPT,Unranked
212,Low Area-time Complexity Averaging Scheme for Thumbnail Generation.,2006,"Ravi Kumar Satzoda, Suchitra Sathyanarayana, Thambipillai Srikanthan",ICARCV 2006: 1-4,ICARCV,C
213,Profile Directed Instruction Cache Tuning for Embedded Systems.,2006,"Kugan Vivekanandarajah, Thambipillai Srikanthan, Christopher T. Clarke",ISVLSI 2006: 277-282,ISVLSI,Unranked
214,FPGA based DPA-resistant Unified Architecture for Signcryption.,2006,"Yi Wang, Jussipekka Leiwo, Thambipillai Srikanthan, Yu Yu",ITNG 2006: 571-572,ITNG,Unranked
215,Area and delay estimation for FPGA implementation of coarse-grained reconfigurable architectures.,2006,"Leipo Yan, Thambipillai Srikanthan, Niu Gang",LCTES 2006: 182-188,LCTRTS,Unranked
216,Power Efficient Sub-Array in Reconfigurable VLSI Meshes.,2005,"Wu Jigang, Thambipillai Srikanthan",J. Comput. Sci. Technol. 20: 647-653 ,JCST,Unranked
217,VLSI-efficient schemes for high-speed construction of tangent graph.,2005,"Siew Kei Lam, K. Sridharan, Thambipillai Srikanthan",Robotics Auton. Syst. 51: 248-260 ,RAS,Unranked
218,New adaptive color quantization method based on self-organizing maps.,2005,"Chip-Hong Chang, Pengfei Xu, Rui Xiao, Thambipillai Srikanthan",IEEE Trans. Neural Networks 16: 237-249 ,TNN,Unranked
219,Efficient reconfigurable techniques for VLSI arrays with 6-port switches.,2005,"Wu Jigang, Thambipillai Srikanthan, Heiko Schröder",IEEE Trans. Very Large Scale Integr. Syst. 13: 976-979 ,TVLSI,Unranked
220,Morphable Structures for Reconfigurable Instruction Set Processors.,2005,"Siew Kei Lam, Yun Deng, Thambipillai Srikanthan",Asia-Pacific Computer Systems Architecture Conference 2005: 450-463,APCSAC,Unranked
221,Minimizing Power in Hardware/Software Partitioning.,2005,"Wu Jigang, Thambipillai Srikanthan, Chengbin Yan",Asia-Pacific Computer Systems Architecture Conference 2005: 580-588,APCSAC,Unranked
222,Efficient Techniques and Hardware Analysis for Mesh-Connected Processors.,2005,"Wu Jigang, Thambipillai Srikanthan, Heiko Schröder",ICA3PP 2005: 442-446,ICA3PP,C
223,A new formulation of fast diminished-one multioperand modulo 2n/+1 adder.,2005,"Bin Cao, Chip-Hong Chang, Thambipillai Srikanthan",ISCAS  2005: 656-659,ISCAS,Unranked
224,A new design method to modulo 2n-1 squaring.,2005,"Bin Cao, Thambipillai Srikanthan, Chip-Hong Chang",ISCAS  2005: 664-667,ISCAS,Unranked
225,Efficient high radix modular multiplication for high-speed computing in re-configurable hardware [cryptographic applications].,2005,"Yi Wang, Jussipekka Leiwo, Thambipillai Srikanthan",ISCAS  2005: 1226-1229,ISCAS,Unranked
226,A configurable dual moduli multi-operand modulo adder.,2005,"Chip-Hong Chang, Shibu Menon, Bin Cao, Thambipillai Srikanthan",ISCAS  2005: 1630-1633,ISCAS,Unranked
227,Elimination of sign precomputation in flat CORDIC.,2005,"Suchitra Sathyanarayana, S. Sukthankar, Thambipillai Srikanthan, Christopher T. Clarke",ISCAS  2005: 3319-3322,ISCAS,Unranked
228,DASCA: A Degree and Size based Clustering Approach for Wireless Sensor Networks.,2005,"Gayathri Venkataraman, Sabu Emmanuel, Srikanthan Thambipillai",ISWCS 2005: 508-512,ISWCS,Unranked
229,Practical Techniques for Performance Estimation of Processors.,2005,"Abhijit Ray, Thambipillai Srikanthan, Wu Jigang",IWSOC 2005: 308-311,IWSOC,Unranked
230,Custom Instruction Filter Cache Synthesis for Low-Power Embedded Systems.,2005,"Kugan Vivekanandarajah, Thambipillai Srikanthan",IEEE International Workshop on Rapid System Prototyping 2005: 151-157,RSP,C
231,"Advances in Computer Systems Architecture, 10th Asia-Pacific Conference, ACSAC 2005, Singapore, October 24-26, 2005, Proceedings.",2005,"Thambipillai Srikanthan, Jingling Xue, Chip-Hong Chang","Lecture Notes in Computer Science 3740, Springer 2005, ISBN 3-540-29643-3 ",APCSAC,Unranked
232,Knapsack Model and Algorithm for Hardware/Software Partitioning Problem.,2004,"Abhijit Ray, Wu Jigang, Thambipillai Srikanthan",Comput. Artif. Intell. 23: 557-569 ,CAI,Unranked
233,An efficient data structure for branch-and-bound algorithm.,2004,"Wu Jigang, Thambipillai Srikanthan",Inf. Sci. 167: 233-237 ,ISCI,Unranked
234,Area-Time Efficient Sign Detection Technique for Binary Signed-Digit Number System.,2004,"Thambipillai Srikanthan, Siew Kei Lam, Mishra Suman",IEEE Trans. Computers 53: 69-72 ,TC,Unranked
235,Hardware-efficient schemes for logarithmic approximation and binary search with application to visibility graph construction.,2004,"Siew Kei Lam, K. Sridharan, Thambipillai Srikanthan",IEEE Trans. Ind. Electron. 51: 1346-1348 ,TIE,Unranked
