,Title,Year,Authors,Journal,Journal Acronym,Rank
62,SelfCF: A Simple Framework for Self-supervised Collaborative Filtering.,2021,"Xin Zhou, Aixin Sun, Yong Liu, Jie Zhang, Chunyan Miao",CoRR abs/2107.03019 ,CORR,Unranked
63,ACDC: Online Unsupervised Cross-Domain Adaptation.,2021,"Marcus de Carvalho, Mahardhika Pratama, Jie Zhang, Edward Kien Yee Yapp",CoRR abs/2110.01326 ,CORR,Unranked
64,Deep Reinforcement Learning for Solving the Heterogeneous Capacitated Vehicle Routing Problem.,2021,"Jingwen Li, Yining Ma, Ruize Gao, Zhiguang Cao, Andrew Lim, Wen Song, Jie Zhang",CoRR abs/2110.02629 ,CORR,Unranked
65,Heterogeneous Attentions for Solving Pickup and Delivery Problem via Deep Reinforcement Learning.,2021,"Jingwen Li, Liang Xin, Zhiguang Cao, Andrew Lim, Wen Song, Jie Zhang",CoRR abs/2110.02634 ,CORR,Unranked
66,NeuroLKH: Combining Deep Learning Model with Lin-Kernighan-Helsgaun Heuristic for Solving the Traveling Salesman Problem.,2021,"Liang Xin, Wen Song, Zhiguang Cao, Jie Zhang",CoRR abs/2110.07983 ,CORR,Unranked
67,Learning Large Neighborhood Search Policy for Integer Programming.,2021,"Yaoxin Wu, Wen Song, Zhiguang Cao, Jie Zhang",CoRR abs/2111.03466 ,CORR,Unranked
68,Learning an Adaptive Meta Model-Generator for Incrementally Updating Recommender Systems.,2021,"Danni Peng, Sinno Jialin Pan, Jie Zhang, Anxiang Zeng",CoRR abs/2111.04282 ,CORR,Unranked
69,"A 2020 perspective on ""A generalized stereotype learning approach and its instantiation in trust modeling"".",2020,"Hui Fang, Jie Zhang, Murat Sensoy",Electron. Commer. Res. Appl. 40: 100955 ,ECRA,Unranked
70,Modeling hierarchical category transition for next POI recommendation with uncertain check-ins.,2020,"Lu Zhang, Zhu Sun, Jie Zhang, Horst Kloeden, Felix Klanner",Inf. Sci. 515: 169-190 ,ISCI,Unranked
71,Cost-sensitive deep forest for price prediction.,2020,"Chao Ma, Zhenbing Liu, Zhiguang Cao, Wen Song, Jie Zhang, Weiliang Zeng",Pattern Recognit. 107: 107499 ,PR,Unranked
72,Learning Network Representations With Different Order Structural Information.,2020,"Qi-dong Liu, Xin Zhou, Cheng Long, Jie Zhang, Mingliang Xu",IEEE Trans. Comput. Soc. Syst. 7: 907-914 ,TCSS,Unranked
73,Information Theoretical Analysis of Unfair Rating Attacks Under Subjectivity.,2020,"Dongxia Wang, Tim Muller, Jie Zhang, Yang Liu",IEEE Trans. Inf. Forensics Secur. 15: 816-828 ,TIFS,Unranked
74,An Attentional Recurrent Neural Network for Personalized Next Location Recommendation.,2020,"Qing Guo, Zhu Sun, Jie Zhang, Yin-Leng Theng",AAAI 2020: 83-90,AAAI,A*
75,A Skip-Connected Evolving Recurrent Neural Network for Data Stream Classification under Label Latency Scenario.,2020,"Monidipa Das, Mahardhika Pratama, Jie Zhang, Yew-Soon Ong",AAAI 2020: 3717-3724,AAAI,A*
76,AATEAM: Achieving the Ad Hoc Teamwork by Employing the Attention Mechanism.,2020,"Shuo Chen, Ewa Andrejczuk, Zhiguang Cao, Jie Zhang",AAAI 2020: 7095-7102,AAAI,A*
77,COBRA: Context-Aware Bernoulli Neural Networks for Reputation Assessment.,2020,"Leonid Zeynalvand, Tie Luo, Jie Zhang",AAAI 2020: 7317-7324,AAAI,A*
78,Multi-Channel Sellers Traffic Allocation in Large-scale E-commerce Promotion.,2020,"Shen Xin, Yizhou Ye, Martin Ester, Cheng Long, Jie Zhang, Zhao Li, Kaiying Yuan, Yanghua Li",CIKM 2020: 2845-2852,CIKM,A
79,Efficient Community Search over Large Directed Graph: An Augmented Index-based Approach.,2020,"Yankai Chen, Jie Zhang, Yixiang Fang, Xin Cao, Irwin King",IJCAI 2020: 3544-3550,IJCAI,A*
80,An Interactive Multi-Task Learning Framework for Next POI Recommendation with Uncertain Check-ins.,2020,"Lu Zhang, Zhu Sun, Jie Zhang, Yu Lei, Chen Li, Ziqing Wu, Horst Kloeden, Felix Klanner",IJCAI 2020: 3551-3557,IJCAI,A*
81,Learning to Dispatch for Job Shop Scheduling via Deep Reinforcement Learning.,2020,"Cong Zhang, Wen Song, Zhiguang Cao, Jie Zhang, Puay Siew Tan, Chi Xu",NeurIPS 2020,NIPS,Unranked
82,Are We Evaluating Rigorously? Benchmarking Recommendation for Reproducible Evaluation and Fair Comparison.,2020,"Zhu Sun, Di Yu, Hui Fang, Jie Yang, Xinghua Qu, Jie Zhang, Cong Geng",RecSys 2020: 23-32,RECSYS,Unranked
83,A Re-visit of the Popularity Baseline in Recommender Systems.,2020,"Yitong Ji, Aixin Sun, Jie Zhang, Chenliang Li",SIGIR 2020: 1749-1752,SIGIR,A*
