,Title,Year,Authors,Journal,Journal Acronym,Rank
61,Energy-Infeasibility Tradeoff in Cognitive Radio Networks: Price-Driven Spectrum Access Algorithms.,2014,"Xiangping Bryce Zhai, Liang Zheng, Chee Wei Tan",IEEE J. Sel. Areas Commun. 32: 528-538 ,JSAC,Unranked
62,Maximizing Sum Rates in Cognitive Radio Networks: Convex Relaxation and Global Optimization Algorithms.,2014,"Liang Zheng, Chee Wei Tan",IEEE J. Sel. Areas Commun. 32: 667-680 ,JSAC,Unranked
63,Optimization Decomposition of Resistive Power Networks With Energy Storage.,2014,"Xin Lou, Chee Wei Tan",IEEE J. Sel. Areas Commun. 32: 1371-1385 ,JSAC,Unranked
64,Electric Vehicle Charging in Smart Grid: Optimality and Valley-Filling Algorithms.,2014,"Niangjun Chen, Chee Wei Tan, Tony Q. S. Quek",IEEE J. Sel. Top. Signal Process. 8: 1073-1083 ,JSTSP,Unranked
65,Egalitarian fairness framework for joint rate and power optimization in wireless networks.,2014,"Liang Zheng, Chee-Wei Tan",SIGMETRICS Perform. Evaluation Rev. 42: 58-60 ,SIGMETRICS,A*
66,Optimal Algorithms in Wireless Utility Maximization: Proportional Fairness Decomposition and Nonlinear Perron-Frobenius Theory Framework.,2014,"Liang Zheng, Chee Wei Tan",IEEE Trans. Wirel. Commun. 13: 2086-2095 ,TWC,Unranked
67,Wireless network optimization by Perron-Frobenius theory.,2014,Chee Wei Tan,CISS 2014: 1-6,CISS,National
68,Finding the capacity of next-generation networks by linear programming.,2014,"Chee-Wei Tan, Siu-Wai Ho, Shan Lint, Raymond W. Yeung",ICCS 2014: 192-196,ICCOMS,Unranked
69,Smart spectrum access algorithms in mobile TV white space networks for utility maximization.,2014,"Liang Zheng, Chee Wei Tan",INFOCOM Workshops 2014: 175-176,INFOCOM,A*
70,A unified framework for wireless max-min utility optimization with general monotonic constraints.,2014,"Yao-Win Peter Hong, Chee Wei Tan, Liang Zheng, Cheng-Lin Hsieh, Chia-Han Lee",INFOCOM 2014: 2076-2084,INFOCOM,A*
71,Proving and disproving information inequalities.,2014,"Siu-Wai Ho, Chee Wei Tan, Raymond W. Yeung",ISIT 2014: 2814-2818,ISIT,B
72,Smart spectrum access algorithms in mobile TV white space networks for utility maximization.,2014,"Liang Zheng, Chee-Wei Tan",S3@MobiCom 2014: 31-32,MOBICOM,A*
73,Secrecy capacity scaling of large-scale cognitive networks.,2014,"Yitao Chen, Jinbei Zhang, Xinbing Wang, Xiaohua Tian, Weijie Wu, Fan Wu, Chee Wei Tan",MobiHoc 2014: 125-134,MOBIHOC,A
74,Rumor source detection with multiple observations: fundamental limits and algorithms.,2014,"Zhaoxu Wang, Wenxiang Dong, Wenyi Zhang, Chee Wei Tan",SIGMETRICS 2014: 1-13,SIGMETRICS,A*
75,Cognitive Radio Network Duality and Algorithms for Utility Maximization.,2013,"Liang Zheng, Chee Wei Tan",IEEE J. Sel. Areas Commun. 31: 500-513 ,JSAC,Unranked
76,Pricing-Based Decentralized Spectrum Access Control in Cognitive Radio Networks.,2013,"Lei Yang, Hongseok Kim, Junshan Zhang, Mung Chiang, Chee Wei Tan",IEEE/ACM Trans. Netw. 21: 522-535 ,TON,Unranked
77,Fast Algorithms and Performance Bounds for Sum Rate Maximization in Wireless Networks.,2013,"Chee Wei Tan, Mung Chiang, R. Srikant",IEEE/ACM Trans. Netw. 21: 706-719 ,TON,Unranked
78,"Joint Beamforming and Power Control in Coordinated Multicell: Max-Min Duality, Effective Network and Large System Transition.",2013,"Yichao Huang, Chee Wei Tan, Bhaskar D. Rao",IEEE Trans. Wirel. Commun. 12: 2730-2742 ,TWC,Unranked
79,Efficient SINR fairness algorithm for large distributed multiple-antenna networks.,2013,"Yichao Huang, Chee Wei Tan, Bhaskar D. Rao",ICASSP 2013: 5026-5030,ICASSP,Unranked
80,Quantifying Political Leaning from Tweets and Retweets.,2013,"Felix Ming Fai Wong, Chee Wei Tan, Soumya Sen, Mung Chiang",ICWSM 2013,ICWSM,A
81,Rooting out the rumor culprit from suspects.,2013,"Wenxiang Dong, Wenyi Zhang, Chee Wei Tan",ISIT 2013: 2671-2675,ISIT,B
82,Convex relaxation and decomposition in large resistive power networks with energy storage.,2013,"Xin Lou, Chee Wei Tan",SmartGridComm 2013: 642-647,SMARTGRIDCOMM,Unranked
83,Optimization algorithms for epidemic evolution in broadcast networks.,2013,"Xiangping Bryce Zhai, Liang Zheng, Jianping Wang, Chee Wei Tan",WCNC 2013: 1540-1545,WCNC,B
84,Convex relaxation algorithms for energy-infeasibility tradeoff in cognitive radio networks.,2013,"Xiangping Bryce Zhai, Liang Zheng, Chee Wei Tan",WiOpt 2013: 396-403,WIOPT,Unranked
85,Optimal fixed-point algorithms for service differentiation in wireless networks.,2013,"Liang Zheng, Chee Wei Tan",WiOpt 2013: 428-435,WIOPT,Unranked
86,Rooting out the Rumor Culprit from Suspects.,2013,"Wenxiang Dong, Wenyi Zhang, Chee Wei Tan",CoRR abs/1301.6312 ,CORR,Unranked
87,"Joint Beamforming and Power Control in Coordinated Multicell: Max-Min Duality, Effective Network and Large System Transition.",2013,"Yichao Huang, Chee Wei Tan, Bhaskar D. Rao",CoRR abs/1303.2774 ,CORR,Unranked
88,On the Maximum Achievable Sum-Rate With Successive Decoding in Interference Channels.,2012,"Yue Zhao, Chee Wei Tan, Amir Salman Avestimehr, Suhas N. Diggavi, Gregory J. Pottie",IEEE Trans. Inf. Theory 58: 3798-3820 ,TIT,Unranked
89,"Power Control for Cognitive Radio Networks: Axioms, Algorithms, and Analysis.",2012,"Siamak Sorooshyari, Chee Wei Tan, Mung Chiang",IEEE/ACM Trans. Netw. 20: 878-891 ,TON,Unranked
90,Max-Min SINR Coordinated Multipoint Downlink Transmission - Duality and Algorithms.,2012,"Desmond W. H. Cai, Tony Q. S. Quek, Chee Wei Tan, Steven H. Low",IEEE Trans. Signal Process. 60: 5384-5395 ,TSP,Unranked
91,Asymptotic analysis of max-min weighted SINR in multiuser downlink.,2012,"Yichao Huang, Chee Wei Tan, Bhaskar D. Rao",CISS 2012: 1-5,CISS,National
92,Multicell network duality with instantaneous and statistical channel information: A nonlinear Perron-Frobenius characterization.,2012,"Yichao Huang, Chee Wei Tan, Bhaskar D. Rao",CISS 2012: 1-6,CISS,National
