,Title,Year,Authors,Journal,Journal Acronym,Rank
100,"Advances in Multimedia Modeling, 13th International Multimedia Modeling Conference, MMM 2007, Singapore, January 9-12, 2007. Proceedings, Part I.",2007,"Tat-Jen Cham, Jianfei Cai, Chitra Dorai, Deepu Rajan, Tat-Seng Chua, Liang-Tien Chia","Lecture Notes in Computer Science 4351, Springer 2007, ISBN 978-3-540-69421-2 ",MMM,B
101,"Advances in Multimedia Modeling, 13th International Multimedia Modeling Conference, MMM 2007, Singapore, January 9-12, 2007. Proceedings, Part II.",2007,"Tat-Jen Cham, Jianfei Cai, Chitra Dorai, Deepu Rajan, Tat-Seng Chua, Liang-Tien Chia","Lecture Notes in Computer Science 4352, Springer 2007, ISBN 978-3-540-69428-1 ",MMM,B
102,Multimodal Semantic Analysis and Annotation for Basketball Video.,2006,"Song Liu, Min Xu, Haoran Yi, Liang-Tien Chia, Deepu Rajan",EURASIP J. Adv. Signal Process. 2006 ,EJASP,Unranked
103,A motion-based scene tree for browsing and retrieval of compressed videos.,2006,"Haoran Yi, Deepu Rajan, Liang-Tien Chia",Inf. Syst. 31: 638-658 ,IS,Unranked
104,A motion-based scene tree for compressed video content management.,2006,"Haoran Yi, Deepu Rajan, Liang-Tien Chia",Image Vis. Comput. 24: 131-142 ,IVC,Unranked
105,Dynamic Programming-Based Reverse Frame Selection for VBR Video Delivery Under Constrained Resources.,2006,"Dayong Tao, Jianfei Cai, Haoran Yi, Deepu Rajan, Liang-Tien Chia, King Ngi Ngan",IEEE Trans. Circuits Syst. Video Technol. 16: 1362-1375 ,TCSV,Unranked
106,An Event-Driven Sports Video Adaptation for the MPEG-21 DIA Framework.,2006,"Min Xu, Jiaming Li, Yiqun Hu, Liang-Tien Chia, Bu-Sung Lee, Deepu Rajan, Jianfei Cai",ICME 2006: 1245-1248,ICMCS,Unranked
107,Event on demand with MPEG-21 video adaptation system.,2006,"Min Xu, Jiaming Li, Liang-Tien Chia, Yiqun Hu, Bu-Sung Lee, Deepu Rajan, Jesse S. Jin",ACM Multimedia 2006: 921-930,MM,Unranked
108,Affective content detection in sitcom using subtitle and audio.,2006,"Min Xu, Liang-Tien Chia, Haoran Yi, Deepu Rajan",MMM 2006,MMM,B
109,Automatic Generation of MPEG-7 Compliant XML Document for Motion Trajectory Descriptor in Sports Video.,2005,"Haoran Yi, Deepu Rajan, Liang-Tien Chia",Multim. Tools Appl. 26: 191-206 ,MTA,Unranked
110,A new motion histogram to index motion content in video segments.,2005,"Haoran Yi, Deepu Rajan, Liang-Tien Chia",Pattern Recognit. Lett. 26: 1221-1231 ,PRL,Unranked
111,Global Motion Compensated Key Frame Extraction from Compressed Videos.,2005,"Haoran Yi, Deepu Rajan, Liang-Tien Chia",ICASSP  2005: 453-456,ICASSP,Unranked
