,Title,Year,Authors,Journal,Journal Acronym,Rank
148,Learning to Embed Sentences Using Attentive Recursive Trees.,2019,"Jiaxin Shi, Lei Hou, Juanzi Li, Zhiyuan Liu, Hanwang Zhang",AAAI 2019: 6991-6998,AAAI,A*
149,DeepChannel: Salience Estimation by Contrastive Learning for Extractive Document Summarization.,2019,"Jiaxin Shi, Chen Liang, Lei Hou, Juanzi Li, Zhiyuan Liu, Hanwang Zhang",AAAI 2019: 6999-7006,AAAI,A*
150,Learning to Compose Dynamic Tree Structures for Visual Contexts.,2019,"Kaihua Tang, Hanwang Zhang, Baoyuan Wu, Wenhan Luo, Wei Liu",CVPR 2019: 6619-6628,CVPR,A*
151,Recursive Visual Attention in Visual Dialog.,2019,"Yulei Niu, Hanwang Zhang, Manli Zhang, Jianhong Zhang, Zhiwu Lu, Ji-Rong Wen",CVPR 2019: 6679-6688,CVPR,A*
152,Explainable and Explicit Visual Reasoning Over Scene Graphs.,2019,"Jiaxin Shi, Hanwang Zhang, Juanzi Li",CVPR 2019: 8376-8384,CVPR,A*
153,Auto-Encoding Scene Graphs for Image Captioning.,2019,"Xu Yang, Kaihua Tang, Hanwang Zhang, Jianfei Cai",CVPR 2019: 10685-10694,CVPR,A*
154,Making History Matter: History-Advantage Sequence Training for Visual Dialog.,2019,"Tianhao Yang, Zheng-Jun Zha, Hanwang Zhang",ICCV 2019: 2561-2569,ICCV,A*
155,Learning to Collocate Neural Modules for Image Captioning.,2019,"Xu Yang, Hanwang Zhang, Jianfei Cai",ICCV 2019: 4249-4259,ICCV,A*
156,Counterfactual Critic Multi-Agent Training for Scene Graph Generation.,2019,"Long Chen, Hanwang Zhang, Jun Xiao, Xiangnan He, Shiliang Pu, Shih-Fu Chang",ICCV 2019: 4612-4622,ICCV,A*
157,Learning to Assemble Neural Module Tree Networks for Visual Grounding.,2019,"Daqing Liu, Hanwang Zhang, Feng Wu, Zheng-Jun Zha",ICCV 2019: 4672-4681,ICCV,A*
158,Learning Using Privileged Information for Food Recognition.,2019,"Lei Meng, Long Chen, Xun Yang, Dacheng Tao, Hanwang Zhang, Chunyan Miao, Tat-Seng Chua",ACM Multimedia 2019: 557-565,MM,Unranked
159,Question-Aware Tube-Switch Network for Video Question Answering.,2019,"Tianhao Yang, Zheng-Jun Zha, Hongtao Xie, Meng Wang, Hanwang Zhang",ACM Multimedia 2019: 1184-1192,MM,Unranked
160,Single-shot Semantic Image Inpainting with Densely Connected Generative Networks.,2019,"Ling Shen, Richang Hong, Haoran Zhang, Hanwang Zhang, Meng Wang",ACM Multimedia 2019: 1861-1869,MM,Unranked
161,Making History Matter: Gold-Critic Sequence Training for Visual Dialog.,2019,"Tianhao Yang, Zheng-Jun Zha, Hanwang Zhang",CoRR abs/1902.09326 ,CORR,Unranked
162,Learning to Collocate Neural Modules for Image Captioning.,2019,"Xu Yang, Hanwang Zhang, Jianfei Cai",CoRR abs/1904.08608 ,CORR,Unranked
163,Learning to Compose and Reason with Language Tree Structures for Visual Grounding.,2019,"Richang Hong, Daqing Liu, Xiaoyu Mo, Xiangnan He, Hanwang Zhang",CoRR abs/1906.01784 ,CORR,Unranked
164,Context-Aware Visual Policy Network for Fine-Grained Image Captioning.,2019,"Zheng-Jun Zha, Daqing Liu, Hanwang Zhang, Yongdong Zhang, Feng Wu",CoRR abs/1906.02365 ,CORR,Unranked
165,Referring Expression Grounding by Marginalizing Scene Graph Likelihood.,2019,"Daqing Liu, Hanwang Zhang, Zheng-Jun Zha, Fanglin Wang",CoRR abs/1906.03561 ,CORR,Unranked
166,Variational Context: Exploiting Visual and Textual Context for Grounding Referring Expressions.,2019,"Yulei Niu, Hanwang Zhang, Zhiwu Lu, Shih-Fu Chang",CoRR abs/1907.03609 ,CORR,Unranked
167,Two Causal Principles for Improving Visual Dialog.,2019,"Jiaxin Qi, Yulei Niu, Jianqiang Huang, Hanwang Zhang",CoRR abs/1911.10496 ,CORR,Unranked
168,Self-Supervised Video Hashing With Hierarchical Binary Auto-Encoder.,2018,"Jingkuan Song, Hanwang Zhang, Xiangpeng Li, Lianli Gao, Meng Wang, Richang Hong",IEEE Trans. Image Process. 27: 3210-3221 ,TIP,Unranked
169,Attributed Social Network Embedding.,2018,"Lizi Liao, Xiangnan He, Hanwang Zhang, Tat-Seng Chua",IEEE Trans. Knowl. Data Eng. 30: 2257-2270 ,TKDE,Unranked
170,Learning to Guide Decoding for Image Captioning.,2018,"Wenhao Jiang, Lin Ma, Xinpeng Chen, Hanwang Zhang, Wei Liu",AAAI 2018: 6959-6966,AAAI,A*
171,Zero-Shot Visual Recognition Using Semantics-Preserving Adversarial Embedding Networks.,2018,"Long Chen, Hanwang Zhang, Jun Xiao, Wei Liu, Shih-Fu Chang",CVPR 2018: 1043-1052,CVPR,A*
172,Grounding Referring Expressions in Images by Variational Context.,2018,"Hanwang Zhang, Yulei Niu, Shih-Fu Chang",CVPR 2018: 4158-4166,CVPR,A*
173,Shuffle-Then-Assemble: Learning Object-Agnostic Visual Relationship Features.,2018,"Xu Yang, Hanwang Zhang, Jianfei Cai",ECCV  2018: 38-54,ECCV,A*
174,Multi-Level Policy and Reward Reinforcement Learning for Image Captioning.,2018,"Anan Liu, Ning Xu, Hanwang Zhang, Weizhi Nie, Yuting Su, Yongdong Zhang",IJCAI 2018: 821-827,IJCAI,A*
175,Discrete Factorization Machines for Fast Feature-based Recommendation.,2018,"Han Liu, Xiangnan He, Fuli Feng, Liqiang Nie, Rui Liu, Hanwang Zhang",IJCAI 2018: 3449-3455,IJCAI,A*
176,"Objects, Relationships, and Context in Visual Data.",2018,"Hanwang Zhang, Qianru Sun",ICMR 2018: 7,MIR,Unranked
177,Recommendation Technologies for Multimedia Content.,2018,"Xiangnan He, Hanwang Zhang, Tat-Seng Chua",ICMR 2018: 8,MIR,Unranked
178,Context-Aware Visual Policy Network for Sequence-Level Image Captioning.,2018,"Daqing Liu, Zheng-Jun Zha, Hanwang Zhang, Yongdong Zhang, Feng Wu",ACM Multimedia 2018: 1416-1424,MM,Unranked
179,Venue Prediction for Social Images by Exploiting Rich Temporal Patterns in LBSNs.,2018,"Jingyuan Chen, Xiangnan He, Xuemeng Song, Hanwang Zhang, Liqiang Nie, Tat-Seng Chua",MMM  2018: 327-339,MMM,B
180,Low-shot Learning via Covariance-Preserving Adversarial Augmentation Networks.,2018,"Hang Gao, Zheng Shou, Alireza Zareian, Hanwang Zhang, Shih-Fu Chang",NeurIPS 2018: 983-993,NIPS,Unranked
