,Title,Year,Authors,Journal,Journal Acronym,Rank
88,Interference mitigation through reverse frequency allocation in multi-tier cellular network: a downlink perspective.,2015,"Ponnu Jacob, Ashish James, A. S. Madhukumar",Wirel. Networks 21: 1613-1629 ,WINET,Unranked
89,Low complexity fast filter bank-based channelization in L-DACS1 for aeronautical communications.,2015,"Sumedh Dhabu, A. Prasad Vinod, A. S. Madhukumar",NEWCAS 2015: 1-4,NEWCAS,Unranked
90,Cross-Polarized Complementary Frequency Allocation in Femto-Macro Networks.,2015,"Ponnu Jacob, A. S. Madhukumar, A. Prasad Vinod",VTC Spring 2015: 1-5,VTC,B
91,DMT for the Relay Assisted Interference Cancellation over Nakagami-m Fading Channel.,2015,"Rajendra Prasad Sirigina, A. S. Madhukumar",VTC Spring 2015: 1-5,VTC,B
92,On the Diversity Gain Region for the Relay Assisted Interference Management.,2015,"Rajendra Prasad Sirigina, A. S. Madhukumar",VTC Spring 2015: 1-5,VTC,B
93,Spectrum trading in cognitive radio networks with uncertainty in primary service requirements.,2014,"Duy Duong Nguyen, A. S. Madhukumar",IET Signal Process. 8: 410-420 ,IET-SPR,Unranked
94,Non-cooperative power control and spectrum allocation in cognitive radio networks: a game theoretic perspective.,2014,"Duy Duong Nguyen, A. S. Madhukumar",Wirel. Commun. Mob. Comput. 14: 516-525 ,WICOMM,Unranked
95,Performance limits of rateless codes in delay constrained multihop relay networks.,2014,"Ashish James, A. S. Madhukumar",ICC Workshops 2014: 325-330,ICC,Unranked
96,Enhanced energy efficiency through self-organizing femto-relay framework.,2014,"Ponnu Jacob, A. S. Madhukumar",ICCS 2014: 313-317,ICCOMS,Unranked
97,Enhanced packet delivery in delay limited rateless coded multihop networks.,2014,"Ashish James, A. S. Madhukumar",ICCS 2014: 554-558,ICCOMS,Unranked
98,Practical Limits of Rateless Codes in Multihop Relay Networks.,2014,"Ashish James, A. S. Madhukumar",VTC Spring 2014: 1-5,VTC,B
99,Resource Allocation Strategy in Multiple Access Interference Channel.,2014,"S. Barman Roy, A. S. Madhukumar",VTC Fall 2014: 1-5,VTC,B
100,Strategic device-to-device communications in backhaul-constrained wireless small cell networks.,2014,"Carlos G. Diaz, Walid Saad, Behrouz Maham, Dusit Niyato, A. S. Madhukumar",WCNC 2014: 1661-1666,WCNC,B
101,Interference Mitigation through Cross Polarized Transmission in Femto-Macro Network.,2013,"Ponnu Jacob, A. S. Madhukumar, A. Alphones",IEEE Commun. Lett. 17: 1940-1943 ,ICL,Unranked
102,A tree-structured DFT filter bank based spectrum detector for estimation of radio channel edge frequencies in cognitive radios.,2013,"M. Narendar, A. Prasad Vinod, A. S. Madhukumar, Anoop Kumar Krishna",Phys. Commun. 9: 45-60 ,PHYCOMM,Unranked
103,Spectrally Efficient Packet Recovery in Delay Constrained Rateless Coded Multihop Networks.,2013,"Ashish James, A. S. Madhukumar, Ernest Kurniawan, Fumiyuki Adachi",IEEE Trans. Commun. 61: 4462-4474 ,TCOM,Unranked
104,Performance Analysis of Fountain Codes in Multihop Relay Networks.,2013,"Ashish James, A. S. Madhukumar, Ernest Kurniawan, Fumiyuki Adachi",IEEE Trans. Veh. Technol. 62: 4379-4391 ,TVT,Unranked
105,Impact of Implicit Feedback Channel in Cooperative Relay Networks.,2013,"Ashish James, A. S. Madhukumar, Surya Dharma Tio, Ernest Kurniawan",Wirel. Pers. Commun. 68: 1837-1870 ,WPC,Unranked
106,Spectrally efficient error free relay forwarding in cooperative multihop networks.,2013,"Ashish James, A. S. Madhukumar, Fumiyuki Adachi",PIMRC 2013: 2255-2259,PIMRC,B
107,Cross-Polarized Transmission for Interference Avoidance in Femto-Macro Network.,2013,"Ponnu Jacob, A. S. Madhukumar, A. Alphones",VTC Fall 2013: 1-5,VTC,B
108,Throughput Optimization in Rateless Coded Cooperative Relay Networks.,2012,"Ashish James, A. S. Madhukumar, Fumiyuki Adachi",IEICE Trans. Commun. 95-B: 1810-1814 ,IEICET,Unranked
109,Interference reduction through femto-relays.,2012,"Ponnu Jacob, A. S. Madhukumar",IET Commun. 6: 2208-2217 ,IET-COM,Unranked
110,Guest Editorial.,2012,"Kai Yang, A. S. Madhukumar, Guosen Yue, Huahui Wang, Saeed S. Ghassemzadeh, Shiwen Mao",J. Commun. 7: 643-645 ,JCM,Unranked
111,ISTBC: A spectrally efficient distributed transmission scheme using incremental redundancy with space-time block coding.,2012,"Surya Dharma Tio, Ashish James, A. S. Madhukumar",Phys. Commun. 5: 240-252 ,PHYCOMM,Unranked
112,Design and performance analysis of a signal detector based on suprathreshold stochastic resonance.,2012,"V. N. Hari, G. V. Anand, A. Benjamin Premkumar, A. S. Madhukumar",Signal Process. 92: 1745-1757 ,SIGPRO,Unranked
113,A random finite set approach for tracking time-varying number of acoustic sources using a single acoustic vector sensor.,2012,"Xionghu Zhong, A. Benjamin Premkumar, A. S. Madhukumar",ICASSP 2012: 2637-2640,ICASSP,Unranked
114,Incremental space-time block codes with error protection for cooperative relay networks.,2012,"Ashish James, A. S. Madhukumar, Surya Dharma Tio",ICCS 2012: 26-30,ICCOMS,Unranked
115,Downlink capacity improvement and interference reduction through Reverse Frequency Allocation.,2012,"Ponnu Jacob, Ashish James, A. S. Madhukumar",ICCS 2012: 329-333,ICCOMS,Unranked
116,A study on the performance of multifilter bank based Cognitive Radio transceiver for multi-user applications.,2012,"Mathew Manju, A. Benjamin Premkumar, A. S. Madhukumar",ICCS 2012: 433-437,ICCOMS,Unranked
117,A robust two-stage spectrum sensing method using filter bank based energy detector and fourth order cumulants for cognitive radios.,2012,"M. Narendar, A. Prasad Vinod, A. S. Madhukumar, Anoop Kumar Krishna",ICCS 2012: 438-442,ICCOMS,Unranked
118,Performance analysis of Z-channel with relay under Rayleigh fading and discrete constellations.,2012,"Rajendra Prasad Sirigina, A. S. Madhukumar, Qian (Clara) Li",WCNC 2012: 92-96,WCNC,B
119,Adaptive rateless coding with feedback for cooperative relay networks.,2012,"Ashish James, A. S. Madhukumar, Fumiyuki Adachi",WCNC 2012: 587-591,WCNC,B
120,A Cooperative Spectrum Sensing Technique with Dynamic Frequency Boundary Detection and Information-Entropy-Fusion for Primary User Detection.,2011,"Duy Duong Nguyen, Surya Dharma Tio, A. S. Madhukumar",Circuits Syst. Signal Process. 30: 823-845 ,CSSP,Unranked
121,Preprocessing for analog signal conversion using novel number system.,2011,"Duc-Minh Pham, A. Benjamin Premkumar, Duc-Hoang Ngo, A. S. Madhukumar",Digit. Signal Process. 21: 150-161 ,DSP,Unranked
122,Error Detection and Correction in Communication Channels Using Inverse Gray RSNS Codes.,2011,"Duc-Minh Pham, A. Benjamin Premkumar, A. S. Madhukumar",IEEE Trans. Commun. 59: 975-986 ,TCOM,Unranked
123,Throughput Optimization in Cooperative Communications Based on Incremental Relaying.,2011,"Ashish James, A. S. Madhukumar, Surya Dharma Tio, Ernest Kurniawan",IEEE Trans. Veh. Technol. 60: 317-323 ,TVT,Unranked
124,Low Complexity Antenna Selection Scheme for Multicarrier MIMO Broadcast Communication.,2011,"Ernest Kurniawan, A. S. Madhukumar, Francois P. S. Chin",J. Signal Process. Syst. 62: 247-262 ,VLSISP,Unranked
125,Enhancing Data Rates of TH-UWB Systems Using M-ary OPPM-BPSM Modulation Scheme: A System Perspective.,2011,"Sudhan Majhi, A. S. Madhukumar, A. Benjamin Premkumar, Weidong Xiang, Paul C. Richardson",Wirel. Pers. Commun. 56: 583-597 ,WPC,Unranked
126,Direction of arrival tracking in impulsive noise using particle filtering with fractional lower order moment likelihood.,2011,"Xionghu Zhong, A. Benjamin Premkumar, A. S. Madhukumar",ICICS 2011: 1-5,IEEEICICS,Unranked
127,Particle filtering for 2-D direction of arrival tracking using an acoustic vector sensor.,2011,"Xionghu Zhong, A. Benjamin Premkumar, A. S. Madhukumar",EUSIPCO 2011: 245-249,EUSIPCO,Unranked
